graph,seed,case,noise,method,response_error,full_parameter_rmse,active_parameter_mae,identifiable_coordinate_error,estimate_norm
10,2,41,0.003,fisher3,0.028581024480975024,0.0379982157321297,0.09057191102318327,0.18082069072838364,0.02259135423513865
10,2,41,0.003,fisher8,0.02858102245786952,0.03799810036168182,0.0905715724230923,0.18082069072838355,0.022591355275669262
10,2,41,0.003,oracle8,0.03594545810012296,0.03740989218740639,0.08799165314617241,0.20803462668784375,0.05674343878119176
10,2,41,0.01,full56,0.19741858715259591,0.03859680941540572,0.09084599828590213,2.1957811226137154,0.06579430237669642
10,2,41,0.01,group5,0.20358625326903584,0.03873719480188682,0.09067113266959778,2.6907833392785565,0.07714824038494013
10,2,41,0.01,fisher3,0.20224393839204416,0.03883485302185532,0.0909173390032352,2.597967193456559,0.0749168483933164
10,2,41,0.01,fisher8,0.20224555990692158,0.03883734086476075,0.09092258750288867,2.59796719345656,0.07491696229122485
10,2,41,0.01,oracle8,0.18111599637399883,0.037444250627223855,0.08772327849374448,0.31410329130960835,0.04101451347078755
10,2,42,0.001,full56,0.040947025917682775,0.018176354005734974,0.03344040509911497,1.103948667596829,0.011711715840790952
10,2,42,0.001,group5,0.1222137972804678,0.01819077690604417,0.03395588370711802,1.1985097581038306,0.00942282529808316
10,2,42,0.001,fisher3,0.043771284043091045,0.01818818782334882,0.03343155333274094,1.2323675340575295,0.012525010091223926
10,2,42,0.001,fisher8,0.04377131627364972,0.018188096003272473,0.033431733691944084,1.2323675340575295,0.012525012684869333
10,2,42,0.001,oracle8,0.03781338190073329,0.018284809681957132,0.034367987383279335,1.1673180025398149,0.02620450361186461
10,2,42,0.003,full56,0.20347615387393103,0.018241326114408672,0.03361660698224782,1.6937160591447196,0.020092036849867215
10,2,42,0.003,group5,0.23304094957825128,0.018294394528437043,0.03395616032190076,2.311437349214302,0.023339849993125276
10,2,42,0.003,fisher3,0.20534944345210443,0.01828122871241593,0.033771540609877734,1.9713619631838633,0.02226732837868125
10,2,42,0.003,fisher8,0.20534929710774807,0.01828152052225299,0.033772111874360855,1.9713619631838637,0.02226733893802284
10,2,42,0.003,oracle8,0.17804457207054217,0.018774995254720532,0.03670932707826137,1.7495593318668936,0.05859813659565267
10,2,42,0.01,full56,0.42179068773217876,0.01893767628290522,0.03497301303529152,4.575366447864017,0.04612307699965266
10,2,42,0.01,group5,0.29839900011541376,0.019277022286920794,0.03524173953115199,5.66478968226389,0.05340495009834606
10,2,42,0.01,fisher3,0.42859974534020845,0.019156034411043205,0.03533013245081482,5.1708337556707775,0.05116152856610373
10,2,42,0.01,fisher8,0.42860041507557417,0.019155917238329753,0.035327122645365534,5.170833755670776,0.051161556460483607
10,2,42,0.01,oracle8,0.3855273078086446,0.023203013080161504,0.04936528136946783,4.727690313848595,0.1267792018232721
10,2,43,0.001,full56,0.039810742377443725,0.0273546299561514,0.06486002153677459,0.21274868013249304,0.041489052125655144
10,2,43,0.001,group5,0.10872511084832594,0.02763960340053959,0.06599403685201452,0.6191138504903326,0.03345258973255465
10,2,43,0.001,fisher3,0.03985250055608427,0.027359346766381853,0.06485870069156266,0.22985526768431747,0.041660980353456174
10,2,43,0.001,fisher8,0.03985250295021102,0.02735937383380855,0.0648587715377118,0.22985526768431683,0.041660980426262095
10,2,43,0.001,oracle8,0.027579966417011374,0.02489978263512323,0.054554301734860054,0.08493661154319862,0.08938929021494565
10,2,43,0.003,full56,0.033352791046167826,0.027388736494080086,0.06482633571391527,0.3162939880952715,0.04311238664858556
10,2,43,0.003,group5,0.10695948618921428,0.02765165675256304,0.06599744531559729,0.6377216759307338,0.03378005322212657
10,2,43,0.003,fisher3,0.0336978065473838,0.027402842488988804,0.06482729471749546,0.35024906271066364,0.043555696793639916
10,2,43,0.003,fisher8,0.03369778321022439,0.027402658286462857,0.06482682041516971,0.35024906271066336,0.04355569712633994
10,2,43,0.003,oracle8,0.018705426926822376,0.024888962207925455,0.05435125908152733,0.06298209793318393,0.09074704428116173
10,2,43,0.01,full56,0.12666331886281154,0.027406755306160643,0.06483689204350815,0.35895658976792494,0.044461496533439254
10,2,43,0.01,group5,0.16185515216331914,0.027883150513862698,0.06606490943503235,0.8715868320352907,0.04294414557570121
10,2,43,0.01,fisher3,0.1262923382698299,0.027435417800582045,0.06482317117714977,0.41839353861029926,0.04571160257121264
10,2,43,0.01,fisher8,0.12629254595746328,0.02743611923460239,0.06482476964021863,0.41839353861029915,0.04571161464801291
10,2,43,0.01,oracle8,0.109414214975635,0.024979778878482493,0.055355190077664984,0.178197099814517,0.09132351709840932
10,2,44,0.001,full56,0.0227750743558164,0.036260190228968064,0.08641876416660021,0.08410477082685275,0.03216976688218674
10,2,44,0.001,group5,0.07961793759898733,0.0363458960041539,0.08694211263550866,0.5877169518485703,0.028663622217105056
10,2,44,0.001,fisher3,0.02280506608961684,0.03626005903249236,0.0864163139815951,0.08100422192926834,0.03220414146521573
10,2,44,0.001,fisher8,0.022805073888115774,0.03626008789480667,0.08641645177104978,0.08100422192926776,0.032204141866078326
10,2,44,0.001,oracle8,0.020860513886682565,0.03478728119519585,0.07539299806035739,0.09943688189661841,0.08458419674345796
10,2,44,0.003,full56,0.043069309281562454,0.03639742500459215,0.08634482049692793,0.745429733831429,0.04048895811560389
10,2,44,0.003,group5,0.08669128232265616,0.036565525253788415,0.08683841413376175,1.1699221206677204,0.042266356433715624
10,2,44,0.003,fisher3,0.04370765879536273,0.03643524011625073,0.08635311252672723,0.8409378162904237,0.04219088778339582
10,2,44,0.003,fisher8,0.04370761360138861,0.036435210988490466,0.08635292830646593,0.8409378162904239,0.04219088985469186
10,2,44,0.003,oracle8,0.03129699649501527,0.034820553369774424,0.077475020887188,0.16147646399759502,0.09285230042579101
10,2,44,0.01,full56,0.055004908829047836,0.03632610245234956,0.08663848131521323,0.5199225224038221,0.032418763961871995
10,2,44,0.01,group5,0.08800381564095777,0.03640857622602576,0.08687506409201334,0.8158865539987427,0.03360143207540892
10,2,44,0.01,fisher3,0.0549653662524952,0.03633927048092999,0.08664342461661786,0.5682778314328374,0.03311519121824498
10,2,44,0.01,fisher8,0.05496539454762316,0.036339215492958356,0.08664322207125331,0.5682778314328376,0.03311519296311331
10,2,44,0.01,oracle8,0.06335937409954383,0.03505942886887583,0.07656756001839334,0.40719035254706243,0.08398765718640602
10,2,45,0.001,full56,0.010335494282622445,0.02623394842334711,0.050240962959624005,0.11399782498642132,0.032654701619908
10,2,45,0.001,group5,0.2985364186318298,0.026502714196220738,0.051034999203280806,0.8266245053415261,0.026782253076938222
10,2,45,0.001,fisher3,0.009386103171757865,0.026230223640906162,0.05015033580772615,0.06143985632215036,0.0335419618796401
10,2,45,0.001,fisher8,0.009386060561001427,0.026230148465187855,0.050150018156543685,0.061439856322150196,0.03354196241959984
10,2,45,0.001,oracle8,0.03219411803578082,0.0246882900675042,0.042198492715903854,0.09429866640469958,0.07089048995106546
10,2,45,0.003,full56,0.12722531645527407,0.026518541164536315,0.050856023345132756,0.8485128240224487,0.04025075072057599
10,2,45,0.003,group5,0.30761756078192765,0.02658539995951038,0.05219808029591161,0.9451407262487965,0.011756833809173438
10,2,45,0.003,fisher3,0.12975841697712456,0.02655039091790846,0.05092090844167724,0.8941580968180391,0.04085242304632833
10,2,45,0.003,fisher8,0.1297583820210216,0.02655020259890943,0.05092011827454295,0.8941580968180395,0.0408524259693626
10,2,45,0.003,oracle8,0.120436818949994,0.027058901678151205,0.051356947757383586,0.8366735709236571,0.09346308327586528
10,2,45,0.01,full56,0.2820196652659387,0.031696936574902156,0.04654160448743383,3.862045133773391,0.15341148816782488
10,2,45,0.01,group5,0.43624616645120695,0.03455042165304186,0.04730839054241571,4.840803116839811,0.1833912550847351
10,2,45,0.01,fisher3,0.32006735317889917,0.03343175287295963,0.046563754055110776,4.498447381549106,0.17494639722935776
10,2,45,0.01,fisher8,0.3200659764196377,0.03343236962490486,0.046564152029922486,4.498447381549107,0.17494640544270768
10,2,45,0.01,oracle8,0.48549102899356994,0.061208437568932815,0.11388262453928545,3.9084900187749825,0.4608863310054039
10,2,46,0.001,full56,0.025784702256778768,0.03678106958943745,0.0836149343580043,0.2806490562590478,0.05039092743410201
10,2,46,0.001,group5,0.2970662156272937,0.03731701442192711,0.08710735685004241,0.8051476003141503,0.02300971248918642
10,2,46,0.001,fisher3,0.02163356367749034,0.03675405324391077,0.08339623778910898,0.2212957054323878,0.05239169388935998
10,2,46,0.001,fisher8,0.02163354808088666,0.03675395069325057,0.08339603240806356,0.22129570543238802,0.052391694096457185
10,2,46,0.001,oracle8,0.02852278244399114,0.03447920124768629,0.07606305270450109,0.038168740968506594,0.1077710260333831
10,2,46,0.003,full56,0.03839412012759934,0.03674708635812148,0.0815160423266087,0.2031962712959013,0.07284726160636178
10,2,46,0.003,group5,0.29733519850488543,0.03720028569089506,0.08556980304100353,0.6796018385679973,0.04854942373802135
10,2,46,0.003,fisher3,0.043618969109644246,0.03680317281853411,0.08106078848746304,0.32114457112460987,0.0787470754242023
10,2,46,0.003,fisher8,0.04361898268851816,0.036803234881721596,0.08106097381624718,0.3211445711246096,0.07874707549869697
10,2,46,0.003,oracle8,0.06578297270486808,0.03460707357184483,0.0751859180399692,0.17471245560974616,0.13424433771860148
10,2,46,0.01,full56,0.15066366192936576,0.03743214585020825,0.08051968135622459,0.8961896921560645,0.10032861681784529
10,2,46,0.01,group5,0.31974421081438725,0.038100381851906694,0.08272099920245696,1.164482649509709,0.10203249702971864
10,2,46,0.01,fisher3,0.15922577993325013,0.037825793366070413,0.07971940604016159,1.1167644857401393,0.11356213763289778
10,2,46,0.01,fisher8,0.15922634665829416,0.03782502512739488,0.07971768931716706,1.116764485740139,0.11356214454921301
10,2,46,0.01,oracle8,0.12233879196427305,0.03505092960210515,0.07734401930110507,0.3331397143624007,0.07447039838946352
10,2,47,0.001,full56,0.0404310627902116,0.026414144174158872,0.05025946527253809,0.2823977360891191,0.022539869695070658
10,2,47,0.001,group5,0.07319567707646485,0.02636436809769961,0.05035108780413593,0.46074132546994684,0.019332782036553385
10,2,47,0.001,fisher3,0.040651321504190305,0.02641444968045409,0.050257920751353116,0.2859971062789092,0.022568893136634943
10,2,47,0.001,fisher8,0.040651332992145024,0.02641438376835636,0.05025812204085939,0.285997106278909,0.022568895536264077
10,2,47,0.001,oracle8,0.033849387263287456,0.025403686573918782,0.04815812127363052,0.1968253674663757,0.06768974014878498
10,2,47,0.003,full56,0.06114237930821534,0.026459622128187275,0.050249572395957565,0.6253971102412923,0.0291150720601144
10,2,47,0.003,group5,0.08396179345131746,0.026479569562159307,0.050403183071725775,1.0264013786645694,0.03069949054415838
10,2,47,0.003,fisher3,0.06238748676147003,0.026482048492863886,0.050254662985146116,0.738285380410506,0.030636452307721034
10,2,47,0.003,fisher8,0.06238754525351317,0.026482223042631974,0.05025420523911838,0.738285380410505,0.03063646407493163
10,2,47,0.003,oracle8,0.0461536955361543,0.025456367631798385,0.04858391827763641,0.2690958728712416,0.07077720167339331
10,2,47,0.01,full56,0.18695283648026306,0.027596151882830464,0.050044522347467285,2.8897741143120848,0.059894129804540314
10,2,47,0.01,group5,0.187230226883105,0.027642342785984136,0.05032814637373672,2.9617455751132495,0.058688200460561016
10,2,47,0.01,fisher3,0.191835657489559,0.02792174136566336,0.05002086468954135,3.269981108186253,0.06727462235031251
10,2,47,0.01,fisher8,0.19183456458009246,0.027921824425355762,0.050022737212064045,3.269981108186253,0.06727467801705149
10,2,47,0.01,oracle8,0.2040874775586703,0.026816904876520487,0.05236272463377192,1.0667543051816442,0.09853583211767651
10,2,48,0.001,full56,0.020236271977383195,0.03830733899669912,0.08817729187513958,0.29194922988170746,0.02561344456653204
10,2,48,0.001,group5,0.15336371497829987,0.038342410184701844,0.08868536728896478,0.7310294034102333,0.01927531278285846
10,2,48,0.001,fisher3,0.02255807904072883,0.03831585186750139,0.08805701766017698,0.4014188025735802,0.027311159316411034
10,2,48,0.001,fisher8,0.022558061069572054,0.03831586606094798,0.08805714912494056,0.40141880257358026,0.027311159564418385
10,2,48,0.001,oracle8,0.005994396178734736,0.03755878644210413,0.08261042318659893,0.1011072227239208,0.05905049855193343
10,2,48,0.003,full56,0.06136145645991221,0.038384169841380975,0.08741059001725698,0.8779705827479797,0.03737550322556257
10,2,48,0.003,group5,0.1574961675954293,0.038407458749342906,0.08808276430394141,1.0340586254380673,0.029847035674738454
10,2,48,0.003,fisher3,0.06625287791850155,0.038425985129203755,0.08720120973232068,1.0697976417582935,0.040855948683685576
10,2,48,0.003,fisher8,0.06625281539874815,0.03842593204593207,0.08720054761179108,1.0697976417582935,0.040855953794153965
10,2,48,0.003,oracle8,0.07522902847831557,0.03765958978232908,0.0836748862713713,0.36552069150728783,0.07998972719001207
10,2,48,0.01,full56,0.2103846143583082,0.03853406532305103,0.09028694303430507,1.45331888519215,0.019045638920021476
10,2,48,0.01,group5,0.1730687692034553,0.03848983198163421,0.09011741875988445,1.3747691236800224,0.01930961385683536
10,2,48,0.01,fisher3,0.21106657085245517,0.038560528715095105,0.09039163882450388,1.532832572777904,0.020765652666451657
10,2,48,0.01,fisher8,0.21106649852306966,0.03856061197536742,0.0903924985084521,1.532832572777904,0.020765683979631678
10,2,48,0.01,oracle8,0.20692359647718564,0.03938759564862619,0.09527766658896722,1.5550278973404665,0.04956625230713546
10,2,49,0.001,full56,0.05595406313363452,0.03347658149885976,0.07815173263491543,0.37094737551700424,0.03734604988055799
10,2,49,0.001,group5,0.31710928092630913,0.033712568025067315,0.07964445283241807,0.6540122182356184,0.024141179730381088
10,2,49,0.001,fisher3,0.05096242413571372,0.03344029338046347,0.07777403054362425,0.2984555393942632,0.04019185030246145
10,2,49,0.001,fisher8,0.05096246817561971,0.03344061376268131,0.07777445030522667,0.2984555393942632,0.04019185116367026
10,2,49,0.001,oracle8,0.04459383851250668,0.03030886733589059,0.05564164358075213,0.017731994551582208,0.11577017925950164
10,2,49,0.003,full56,0.14495435837602746,0.03405256721182757,0.08090428150000667,0.9568448278010824,0.03221276022784462
10,2,49,0.003,group5,0.34154062107174754,0.03448603914639952,0.08304557256364531,1.242026041892733,0.018792802570924548
10,2,49,0.003,fisher3,0.14637316671947526,0.03407036749579708,0.0809636361319578,0.9694683106210794,0.03242284854301838
10,2,49,0.003,fisher8,0.14637306770939024,0.03407082945463071,0.08096421256413547,0.9694683106210794,0.03242285059761039
10,2,49,0.003,oracle8,0.1043442943162468,0.03036852672158316,0.05750576781943606,0.12277738625535256,0.13155035916108695
10,2,49,0.01,full56,0.34941974737779696,0.03361342155778025,0.07307884379329574,0.5668903027722058,0.08271856712373842
10,2,49,0.01,group5,0.4303457969317653,0.033747860516118874,0.07538097446194328,0.6214219868037127,0.0682529106760577
10,2,49,0.01,fisher3,0.3547359744712516,0.033777431857187894,0.07206813625282663,0.7364377845229977,0.09172858143836751
10,2,49,0.01,fisher8,0.35473599081160045,0.03377672816129849,0.07206736426027413,0.7364377845229977,0.09172858405602964
10,2,49,0.01,oracle8,0.353226394097762,0.031813550992399915,0.07035979309337834,0.6207848755067361,0.18932098664508698
10,2,50,0.001,full56,0.04496903011942394,0.03049309729272168,0.06476177377963732,1.5690963141128722,0.010157282260243925
10,2,50,0.001,group5,0.08869497483299284,0.03051410694532967,0.06490813748027771,2.015088913189685,0.011743201578421547
10,2,50,0.001,fisher3,0.04891464593346978,0.03049971237029635,0.06475219780969722,1.7864459073131564,0.011170488164076415
10,2,50,0.001,fisher8,0.048914654891635184,0.030499687329619232,0.0647521435382061,1.7864459073131576,0.011170488413923568
10,2,50,0.001,oracle8,0.025802249440767897,0.030432568290388283,0.06334386783922323,0.11978424474256644,0.014207889411487193
10,2,50,0.003,full56,0.3135433147368891,0.03062690075841764,0.06545787900342506,4.153327280021453,0.022655137211439247
10,2,50,0.003,group5,0.1791731910810079,0.030647912410919284,0.06505955445862663,4.685763270801819,0.026841233323537945
10,2,50,0.003,fisher3,0.31742744100971504,0.03066535463133649,0.06548193542427641,4.638135155738868,0.02544908942119709
10,2,50,0.003,fisher8,0.31742745414819645,0.03066536577095266,0.0654819770226081,4.638135155738867,0.025449089960051546
