forward_scenario,load_w,phase_deg,temperature_c,grounding,added_cps_pf,repeat,true_rs_ohm,true_cps_pf,estimated_rs_ohm,estimated_ls_uh,estimated_cps_pf,cps_error_pct,true_ips_rms_a,predicted_ips_rms_a,total_capacitive_source_rms_a,cps_only_total_source_error_pct,valid_frequency_count,median_condition,physics_fit_cost
weak_cross_mode,250.0,5.572516323178269,80.0,baseline,0.0,2,0.11553425,28.36,0.37999999999999934,95.98261943967712,28.83778879895611,1.684727781932694,0.025716510169269815,0.026149763360635053,0.01000257559896507,161.4302996454301,105,2.4182409516308363,0.0007092677332474204
weak_cross_mode,250.0,5.572516323178269,80.0,baseline,5.0,0,0.11553425,33.36,0.37999999999999995,95.98010060740394,33.93736611479052,1.7307137733528783,0.030250450608139672,0.030773999323316054,0.01293061911040041,137.99323961652988,105,2.4184909476558047,0.0006249258045359432
weak_cross_mode,250.0,5.572516323178269,80.0,baseline,5.0,1,0.11553425,33.36,0.37999999999999995,95.97837014736595,33.91473951982962,1.662888248889727,0.030250450608139672,0.030753481796538615,0.01293061911040041,137.83456564583858,105,2.4161256998045104,0.0006238741698097724
weak_cross_mode,250.0,5.572516323178269,80.0,baseline,5.0,2,0.11553425,33.36,0.37999999999999995,95.98190528354378,33.93076890766651,1.7109379726214304,0.030250450608139672,0.030768017054483423,0.01293061911040041,137.94697525144764,105,2.420774874768629,0.0006279160068353132
weak_cross_mode,250.0,5.572516323178269,80.0,baseline,10.0,0,0.11553425,38.36,0.37999999999999995,95.99340696117704,38.68143091016895,0.8379325082610846,0.034784391047009526,0.03507586076739307,0.01659709415379487,111.33736087996522,105,2.417989708815749,0.0005776553633453362
weak_cross_mode,250.0,5.572516323178269,80.0,baseline,10.0,1,0.11553425,38.36,0.37999999999999995,95.99662938032955,38.65169258804083,0.7604082065715082,0.034784391047009526,0.03504889441113691,0.01659709415379487,111.17488450906392,105,2.419942238254484,0.0005793433899833243
weak_cross_mode,250.0,5.572516323178269,80.0,baseline,10.0,2,0.11553425,38.36,0.37999999999999995,95.99659750036913,38.66805124645073,0.8030533014878279,0.034784391047009526,0.035063728247714976,0.01659709415379487,111.26426061575226,105,2.420089969894637,0.0005803539597207547
weak_cross_mode,250.0,5.572516323178269,80.0,asymmetric,0.0,0,0.11553425,28.36,0.37999872743322266,96.03981062900785,28.773082438098623,1.4565671301079852,0.025716510169269815,0.026091088403406276,0.05730972658729351,54.47354235120171,106,2.4223107024597272,0.0005961561837151807
weak_cross_mode,250.0,5.572516323178269,80.0,asymmetric,0.0,1,0.11553425,28.36,0.37999873663944506,96.03957203799457,28.802997710565005,1.56205116560298,0.025716510169269815,0.0261182152161213,0.05730972658729351,54.42620865353748,106,2.423006919542744,0.0005906623150137821
weak_cross_mode,250.0,5.572516323178269,80.0,asymmetric,0.0,2,0.11553425,28.36,0.37999999999999917,95.98642531625832,28.808312186158577,1.5807905012643773,0.025716510169269815,0.02612303431928232,0.05730972658729351,54.41779977873038,105,2.4179759583274945,0.0007026941556898272
weak_cross_mode,250.0,5.572516323178269,80.0,asymmetric,5.0,0,0.11553425,33.36,0.37999999999999995,95.98450752018327,33.85470780375053,1.4829370616023,0.030250450608139672,0.030699045751509474,0.05353362000666873,42.654642544843284,105,2.4194672811825204,0.0006231344222016763
weak_cross_mode,250.0,5.572516323178269,80.0,asymmetric,5.0,1,0.11553425,33.36,0.37999999999999995,96.0358061801053,33.82384378413595,1.3904190171940913,0.030250450608139672,0.030671058626182152,0.05353362000666873,42.70692207558273,106,2.42125318310181,0.0005302376092288465
weak_cross_mode,250.0,5.572516323178269,80.0,asymmetric,5.0,2,0.11553425,33.36,0.37999999999999995,95.98414207955257,33.904175613768324,1.6312218638139184,0.030250450608139672,0.030743902572361877,0.05353362000666873,42.57085067564629,105,2.420112361806582,0.0006247570731390829
weak_cross_mode,250.0,5.572516323178269,80.0,asymmetric,10.0,0,0.11553425,38.36,0.37999999999999995,96.00263647346402,38.64665939453936,0.747287264179782,0.034784391047009526,0.03504433037122632,0.049883919376216904,29.74824189950407,105,2.4199790115540423,0.0005780512719558776
weak_cross_mode,250.0,5.572516323178269,80.0,asymmetric,10.0,1,0.11553425,38.36,0.37999999999999995,96.05205477258293,38.4801327099429,0.3131718194549077,0.034784391047009526,0.034893325957337754,0.049883919376216904,30.05095350632412,106,2.4216556547392556,0.0004998959141605382
weak_cross_mode,250.0,5.572516323178269,80.0,asymmetric,10.0,2,0.11553425,38.36,0.37999999999999995,96.00466234933978,38.597993536968296,0.6204211078422754,0.034784391047009526,0.03500020075129957,0.049883919376216904,29.83670651992398,105,2.419758559344389,0.0005828876166058586
weak_cross_mode,750.0,18.0,25.0,baseline,0.0,0,0.095,28.36,0.37999999723045236,96.00753956485612,28.7320252845218,1.3117957846325814,0.02601191955778277,0.026353142822043783,0.01012424568664229,160.29734597228855,111,2.5927208143249736,0.0005792828816224223
weak_cross_mode,750.0,18.0,25.0,baseline,0.0,1,0.095,28.36,0.37999999999999895,95.97928958171588,28.84580711659995,1.7130011163608974,0.02601191955778277,0.026457504030194486,0.01012424568664229,161.3281507490671,110,2.5783969740708956,0.0006964814060636785
weak_cross_mode,750.0,18.0,25.0,baseline,0.0,2,0.095,28.36,0.37999999999999995,95.97731665283405,28.831857394836668,1.6638130988598956,0.02601191955778277,0.026444709282650056,0.01012424568664229,161.20177345696607,110,2.5790687740007314,0.0006996002869656277
weak_cross_mode,750.0,18.0,25.0,baseline,5.0,0,0.095,33.36,0.37999999999999995,95.98545185848029,33.89996671501521,1.6186052608369632,0.03059794204681358,0.03109320194649115,0.013194241747683943,135.6573613026994,110,2.5782505110196707,0.0006117927881109133
weak_cross_mode,750.0,18.0,25.0,baseline,5.0,1,0.095,33.36,0.37999999999999995,95.99925582966382,33.869010315309154,1.5258102976893155,0.03059794204681358,0.031064808597444867,0.013194241747683943,135.44216629877835,111,2.591906564241159,0.0005190409106489034
weak_cross_mode,750.0,18.0,25.0,baseline,5.0,2,0.095,33.36,0.37999999999999995,96.01506608484509,33.61987587977782,0.7790044357848388,0.03059794204681358,0.030836301372617135,0.013194241747683943,133.71029546301892,111,2.591411865037453,0.0005203082284811603
weak_cross_mode,750.0,18.0,25.0,baseline,10.0,0,0.095,38.36,0.37999999999999995,96.02299966005263,38.576443441197604,0.5642425474390078,0.03518396453584439,0.035382487433631475,0.01696286781204609,108.5878863508256,111,2.5915737901078346,0.0004922014372295666
weak_cross_mode,750.0,18.0,25.0,baseline,10.0,1,0.095,38.36,0.37999999999999995,96.00977740237605,38.67814382965031,0.8293634766692253,0.03518396453584439,0.03547576748734894,0.01696286781204609,109.13779368224523,111,2.591211654007417,0.0004926645217718476
weak_cross_mode,750.0,18.0,25.0,baseline,10.0,2,0.095,38.36,0.37999999999999995,96.02416550101952,38.51408330889425,0.4016770304855461,0.03518396453584439,0.035325290439799054,0.01696286781204609,108.25069694119168,111,2.589688226355894,0.0004924088984905842
weak_cross_mode,750.0,18.0,25.0,asymmetric,0.0,0,0.095,28.36,0.3799999999999992,95.98893421760157,28.817810968906432,1.6142840934641511,0.02601191955778277,0.02643182583760875,0.056658646240710285,53.34899862359049,110,2.579431518286383,0.0006851374134830871
weak_cross_mode,750.0,18.0,25.0,asymmetric,0.0,1,0.095,28.36,0.37999999999999956,95.98743124379338,28.948491131051714,2.075074510055407,0.02601191955778277,0.02655168627010244,0.056658646240710285,53.13745027140348,112,2.5939902804874664,0.0006972962130959064
weak_cross_mode,750.0,18.0,25.0,asymmetric,0.0,2,0.095,28.36,0.37999999999999956,96.01626697264008,28.705535029489845,1.2183886794423258,0.02601191955778277,0.02632884584098044,0.056658646240710285,53.53075375446814,111,2.589765227314272,0.0005688995857726144
weak_cross_mode,750.0,18.0,25.0,asymmetric,5.0,0,0.095,33.36,0.37999999999999995,95.99832157153446,33.93941897016379,1.7368674165581215,0.03059794204681358,0.031129387732362023,0.05284206927255409,41.089763968553605,111,2.5923497672323257,0.0005131328503450877
weak_cross_mode,750.0,18.0,25.0,asymmetric,5.0,1,0.095,33.36,0.37999999999999995,96.0007735806016,33.819909499521884,1.3786255980871807,0.03059794204681358,0.031019773108358833,0.05284206927255409,41.29720214331132,111,2.5902221842481237,0.0005123130489634896
weak_cross_mode,750.0,18.0,25.0,asymmetric,5.0,2,0.095,33.36,0.37999999999999995,96.00215988235223,33.881996460928406,1.5647375927110385,0.03059794204681358,0.031076719548616013,0.05284206927255409,41.189434902093986,111,2.593101304943723,0.0005261086912392329
weak_cross_mode,750.0,18.0,25.0,asymmetric,10.0,0,0.095,38.36,0.37999999999999995,95.9977486144204,38.733901247021784,0.9747164938002713,0.03518396453584439,0.0355269084413481,0.049157192563455555,27.727954773886907,110,2.5782176391590204,0.0005717897995430177
weak_cross_mode,750.0,18.0,25.0,asymmetric,10.0,1,0.095,38.36,0.37999999999999995,96.01360824629197,38.71271078176349,0.9194754477671963,0.03518396453584439,0.03550747245130259,0.049157192563455555,27.76749321990459,111,2.5921619614212057,0.0004943226490254511
weak_cross_mode,750.0,18.0,25.0,asymmetric,10.0,2,0.095,38.36,0.37999999999999995,96.02764449660972,38.497016253698796,0.35718522862042934,0.03518396453584439,0.03530963646000947,0.049157192563455555,28.16994905795461,111,2.5912426098587638,0.0004852658873940334
weak_cross_mode,750.0,18.0,80.0,baseline,0.0,0,0.11553425,28.36,0.3799999972008977,96.00158425171252,28.8158307589863,1.607301688950291,0.02601191955778277,0.026430009580163404,0.01012424568664229,161.05658039328878,111,2.5909953545825037,0.0005775643326858397
weak_cross_mode,750.0,18.0,80.0,baseline,0.0,1,0.11553425,28.36,0.3799999999999996,96.00362382847213,28.830543529706915,1.6591802881061888,0.02601191955778277,0.02644350419964354,0.01012424568664229,161.1898705158106,111,2.590291894107537,0.0005719003895016307
weak_cross_mode,750.0,18.0,80.0,baseline,0.0,2,0.11553425,28.36,0.3799999999999987,95.99503451820944,28.73224594946041,1.312573869747568,0.02601191955778277,0.02635334521691798,0.01012424568664229,160.29934508294292,110,2.578483246696141,0.0006913306455911773
weak_cross_mode,750.0,18.0,80.0,baseline,5.0,0,0.11553425,33.36,0.37999999999999995,95.9880143139831,33.988132716652274,1.8828918364876204,0.03059794204681358,0.031174068199746247,0.013194241747683943,136.27025179539703,111,2.591060897699204,0.0005246278370210351
weak_cross_mode,750.0,18.0,80.0,baseline,5.0,1,0.11553425,33.36,0.37999999999999995,95.99940649450694,33.830495332530916,1.4103577114236134,0.03059794204681358,0.031029482482007743,0.013194241747683943,135.1744274160697,111,2.5923638930277715,0.0005084877529180065
weak_cross_mode,750.0,18.0,80.0,baseline,5.0,2,0.11553425,33.36,0.37999999999999995,95.99577977558054,33.91897590795663,1.6755872540666277,0.03059794204681358,0.031110637263756683,0.013194241747683943,135.78950468463034,111,2.5919676034682135,0.0005089584187926421
weak_cross_mode,750.0,18.0,80.0,baseline,10.0,0,0.11553425,38.36,0.37999999999999995,95.9950434276454,38.702892960703814,0.8938815451090045,0.03518396453584439,0.035498467501668,0.01696286781204609,109.27161547800868,110,2.5787393827489,0.0005727513539329092
weak_cross_mode,750.0,18.0,80.0,baseline,10.0,1,0.11553425,38.36,0.37999999999999995,96.0282704665649,38.46129253900616,0.26405771378039283,0.03518396453584439,0.03527687050821504,0.01696286781204609,107.96525032850495,111,2.590457520178219,0.0004921311473285591
weak_cross_mode,750.0,18.0,80.0,baseline,10.0,2,0.11553425,38.36,0.37999999999999995,96.0116689603545,38.68532037399697,0.8480718821610448,0.03518396453584439,0.0354823498461024,0.01696286781204609,109.17659819824098,111,2.5926249867786937,0.00048790661970297565
weak_cross_mode,750.0,18.0,80.0,asymmetric,0.0,0,0.11553425,28.36,0.37999999730824713,96.01437966965996,28.721047438323886,1.273086877023583,0.02601191955778277,0.026343073892134833,0.056658646240710285,53.505641874643224,111,2.5904211539309667,0.0005795877033999196
weak_cross_mode,750.0,18.0,80.0,asymmetric,0.0,1,0.11553425,28.36,0.3799999999999985,95.98174311875204,28.893569086153835,1.881414267115077,0.02601191955778277,0.026501311523493394,0.056658646240710285,53.226359467000975,110,2.5789196373459946,0.0007020386149559514
weak_cross_mode,750.0,18.0,80.0,asymmetric,0.0,2,0.11553425,28.36,0.37999999733133655,96.00142381418983,28.821766748276513,1.6282325397620323,0.02601191955778277,0.026435454096239312,0.056658646240710285,53.34259490788019,111,2.5931849094921042,0.0005890594842325221
weak_cross_mode,750.0,18.0,80.0,asymmetric,5.0,0,0.11553425,33.36,0.37999999999999995,95.98390613470283,33.940958282999425,1.7414816636673331,0.03059794204681358,0.031130799597018397,0.05284206927255409,41.08709211130841,110,2.5789327992175535,0.0006116173985312676
weak_cross_mode,750.0,18.0,80.0,asymmetric,5.0,1,0.11553425,33.36,0.37999999999999995,96.01740733672193,33.71857790587255,1.0748738185627853,0.03059794204681358,0.030926831314893793,0.05284206927255409,41.473088127233815,111,2.591389317597113,0.0005151922655858552
weak_cross_mode,750.0,18.0,80.0,asymmetric,5.0,2,0.11553425,33.36,0.37999999999999995,95.99873711821769,33.88625124822978,1.5774917512883038,0.03059794204681358,0.03108062205866604,0.05284206927255409,41.182049668881604,111,2.590748249099232,0.000520885591414559
weak_cross_mode,750.0,18.0,80.0,asymmetric,10.0,0,0.11553425,38.36,0.37999999999999995,95.98767951717737,38.75937718147997,1.0411292530760459,0.03518396453584439,0.035550275083018966,0.049157192563455555,27.68042024139565,110,2.5787753068058383,0.0005778520426451025
weak_cross_mode,750.0,18.0,80.0,asymmetric,10.0,1,0.11553425,38.36,0.37999999999999995,96.0083951441186,38.741696796349224,0.9950385723389612,0.03518396453584439,0.0355340585542541,0.049157192563455555,27.713409368559354,111,2.5926029256196252,0.0004902735425147004
weak_cross_mode,750.0,18.0,80.0,asymmetric,10.0,2,0.11553425,38.36,0.37999999999999995,96.02177103334216,38.59780267803152,0.6199235610832191,0.03518396453584439,0.03540207822172525,0.049157192563455555,27.981895678794587,111,2.591762372802439,0.0004926790336594447
full_chain,250.0,5.572516323178269,25.0,baseline,0.0,0,0.095,28.36,0.023750000000001267,96.89147073303958,28.499913622171924,0.4933484561774487,0.025716510169269815,0.025843382175172624,0.01000257559896507,158.36727670267788,105,2.4638817410855696,0.0007023220972299443
full_chain,250.0,5.572516323178269,25.0,baseline,0.0,1,0.095,28.36,0.02375000000000076,96.89437482168294,28.476279892581335,0.41001372560413846,0.025716510169269815,0.025821951390710203,0.01000257559896507,158.15302404094706,105,2.4621877334811346,0.0006913278736122671
full_chain,250.0,5.572516323178269,25.0,baseline,0.0,2,0.095,28.36,0.023750000000001804,96.88841560926127,28.575143663513103,0.7586165850250477,0.025716510169269815,0.02591159988050355,0.01000257559896507,159.04927809977792,105,2.462266091625476,0.0007004968754509446
full_chain,250.0,5.572516323178269,25.0,baseline,5.0,0,0.095,33.36,0.023761784459882026,96.85546647839267,33.626188993990525,0.7979286390603113,0.030250450608139672,0.030491827616986815,0.01293061911040041,135.81104165740604,104,2.449828575351698,0.0004306818213809704
full_chain,250.0,5.572516323178269,25.0,baseline,5.0,1,0.095,33.36,0.02375000000000001,96.91021664560249,33.28853789143732,-0.21421495372504978,0.030250450608139672,0.030185649619367826,0.01293061911040041,133.44318908201987,105,2.4602516023126912,0.0006043350825874161
full_chain,250.0,5.572516323178269,25.0,baseline,5.0,2,0.095,33.36,0.02375000000000001,96.87333187980335,33.5376127914247,0.5324124443186277,0.030250450608139672,0.030411507771639867,0.01293061911040041,135.18988156707175,104,2.4495968013275737,0.0004230448914570839
full_chain,250.0,5.572516323178269,25.0,baseline,10.0,0,0.095,38.36,0.02375002036046376,96.85669794628329,38.480748042579286,0.3147759191326663,0.034784391047009526,0.03489388393364245,0.01659709415379487,110.2409229609876,104,2.4490890441582387,0.00036792178802384535
full_chain,250.0,5.572516323178269,25.0,baseline,10.0,1,0.095,38.36,0.02375000000000001,96.901826241998,38.38150049344413,0.05604925298260925,0.034784391047009526,0.03480388743834593,0.01659709415379487,109.69868047888454,105,2.464159992807959,0.0005310680440177957
full_chain,250.0,5.572516323178269,25.0,baseline,10.0,2,0.095,38.36,0.02375000000000001,96.89821587378,38.45096820556303,0.23714339302145065,0.034784391047009526,0.03486687993218025,0.01659709415379487,110.07821977203196,105,2.462612386088753,0.0005327615548116303
full_chain,250.0,5.572516323178269,25.0,asymmetric,0.0,0,0.095,28.36,0.02375000000000078,96.89050622864755,28.48977313219604,0.4575921445558516,0.025716510169269815,0.0258341868996583,0.05730972658729351,54.921810941973405,105,2.462097814249445,0.0006959590880009105
full_chain,250.0,5.572516323178269,25.0,asymmetric,0.0,1,0.095,28.36,0.023750000000001614,96.88922960673214,28.49491420109202,0.47572003205931196,0.025716510169269815,0.0258388487596916,0.05730972658729351,54.913676441407965,105,2.4642266856948054,0.0006995453431860806
full_chain,250.0,5.572516323178269,25.0,asymmetric,0.0,2,0.095,28.36,0.023750000000000916,96.8928732290134,28.50254252454451,0.5026182106647038,0.025716510169269815,0.025845766032528004,0.05730972658729351,54.90160646088578,105,2.4645173033780337,0.0006880438690812238
full_chain,250.0,5.572516323178269,25.0,asymmetric,5.0,0,0.095,33.36,0.02375000000000001,96.90892396594985,33.28825788426818,-0.21505430375247364,0.030250450608139672,0.03018539571220235,0.05353362000666873,43.61413312149986,105,2.460419490657855,0.0006106130204997294
full_chain,250.0,5.572516323178269,25.0,asymmetric,5.0,1,0.095,33.36,0.02375000000000001,96.91495602228157,33.21686980274801,-0.4290473538728796,0.030250450608139672,0.030120661850270826,0.05353362000666873,43.73505500558589,105,2.4622732166157464,0.0006068928118163839
full_chain,250.0,5.572516323178269,25.0,asymmetric,5.0,2,0.095,33.36,0.02375000000000001,96.917024254994,33.2339556046436,-0.3778309213321444,0.030250450608139672,0.030136155051899812,0.05353362000666873,43.70611393710023,105,2.463066048639458,0.000607952106510157
full_chain,250.0,5.572516323178269,25.0,asymmetric,10.0,0,0.095,38.36,0.02375000000000001,96.89418433734151,38.454443807001425,0.24620387643750646,0.034784391047009526,0.034870031566162446,0.049883919376216904,30.097650701465554,105,2.466532705839974,0.000530437804114088
full_chain,250.0,5.572516323178269,25.0,asymmetric,10.0,1,0.095,38.36,0.02375000000000001,96.8932548675565,38.44440924570203,0.22004495751312037,0.034784391047009526,0.03486093234551012,0.049883919376216904,30.11589149081433,105,2.462249574433422,0.0005350088367417625
full_chain,250.0,5.572516323178269,25.0,asymmetric,10.0,2,0.095,38.36,0.02375000000000001,96.89995672350986,38.38641429075017,0.06885894356144232,0.034784391047009526,0.03480834321120878,0.049883919376216904,30.22131451081546,105,2.463328724122694,0.0005280569433408087
full_chain,250.0,5.572516323178269,80.0,baseline,0.0,0,0.11553425,28.36,0.023750000000001752,96.89214461330465,28.476575082768296,0.41105459368228264,0.025716510169269815,0.02582221906565537,0.01000257559896507,158.15570010115295,105,2.459844936772174,0.0007020486488734518
full_chain,250.0,5.572516323178269,80.0,baseline,0.0,1,0.11553425,28.36,0.023750000000001444,96.88998384765277,28.521717993641694,0.570232699723887,0.025716510169269815,0.02586315411948281,0.01000257559896507,158.56494523429322,105,2.4644211548781203,0.0007030486583489174
full_chain,250.0,5.572516323178269,80.0,baseline,0.0,2,0.11553425,28.36,0.02375000000002357,96.87483933928593,28.501964002825726,0.5005782892303425,0.025716510169269815,0.02584524143592489,0.01000257559896507,158.38586452272355,104,2.449069529983976,0.0005079539384593414
full_chain,250.0,5.572516323178269,80.0,baseline,5.0,0,0.11553425,33.36,0.02375000000000001,96.91200471462246,33.2676753102966,-0.2767526669766053,0.030250450608139672,0.030166731679309205,0.01293061911040041,133.29688564598868,105,2.4589441526054783,0.0006143912276713577
full_chain,250.0,5.572516323178269,80.0,baseline,5.0,1,0.11553425,33.36,0.02375000000000001,96.91504761081562,33.26673879845033,-0.27955995668366246,0.030250450608139672,0.030165882461522943,0.01293061911040041,133.29031815081302,105,2.458865976314112,0.0006089831338547257
full_chain,250.0,5.572516323178269,80.0,baseline,5.0,2,0.11553425,33.36,0.02375000000000001,96.91518782766549,33.27409977139549,-0.25749469006147535,0.030250450608139672,0.030172557304104047,0.01293061911040041,133.34193859159865,105,2.4643887630978596,0.0006059824228370931
full_chain,250.0,5.572516323178269,80.0,baseline,10.0,0,0.11553425,38.36,0.02375000000000001,96.89557448371527,38.44040744821772,0.209612743007609,0.034784391047009526,0.034857303563221656,0.01659709415379487,110.02052070212333,105,2.4605320681336686,0.0005281908305965966
full_chain,250.0,5.572516323178269,80.0,baseline,10.0,1,0.11553425,38.36,0.02375000000000001,96.89735755982524,38.4113882273652,0.13396305361106636,0.034784391047009526,0.03483098927943611,0.01659709415379487,109.86197316638182,105,2.459554019174947,0.0005357462407704191
full_chain,250.0,5.572516323178269,80.0,baseline,10.0,2,0.11553425,38.36,0.02375000000000001,96.8957382490923,38.433909179201294,0.1926725213798069,0.034784391047009526,0.03485141101028641,0.01659709415379487,109.98501718035837,105,2.460897449108996,0.0005296413994134637
full_chain,250.0,5.572516323178269,80.0,asymmetric,0.0,0,0.11553425,28.36,0.02375000000000198,96.89163310876677,28.483334536033244,0.43488905512427867,0.025716510169269815,0.025828348457355894,0.05730972658729351,54.93199846623863,105,2.4654278650191226,0.0007019470397226775
full_chain,250.0,5.572516323178269,80.0,asymmetric,0.0,1,0.11553425,28.36,0.023750000000001825,96.8894031378807,28.505620134562566,0.5134701500795661,0.025716510169269815,0.025848556772631193,0.05730972658729351,54.89673688591243,105,2.4585252409817557,0.0006944176826047183
full_chain,250.0,5.572516323178269,80.0,asymmetric,0.0,2,0.11553425,28.36,0.023750000000001433,96.89130377851909,28.481844592832605,0.4296353767017153,0.025716510169269815,0.025826997394610092,0.05730972658729351,54.93435594170789,105,2.458403949813112,0.0006956894074126077
full_chain,250.0,5.572516323178269,80.0,asymmetric,5.0,0,0.11553425,33.36,0.02375000000000001,96.91708297967,33.227499336758235,-0.3971842423314262,0.030250450608139672,0.03013030058508989,0.05353362000666873,43.71704999337514,105,2.4603433077696732,0.0006114163245606773
full_chain,250.0,5.572516323178269,80.0,asymmetric,5.0,1,0.11553425,33.36,0.02375000000000001,96.91462643348991,33.269716159762304,-0.2706350127029247,0.030250450608139672,0.030168582297293644,0.05353362000666873,43.64554032860936,105,2.46460285987702,0.0006086408912269996
full_chain,250.0,5.572516323178269,80.0,asymmetric,5.0,2,0.11553425,33.36,0.02375000000000001,96.91086286091719,33.29322496480788,-0.20016497359750215,0.030250450608139672,0.030189899801666763,0.05353362000666873,43.60571954987169,105,2.4648842661659365,0.0006027997310752803
full_chain,250.0,5.572516323178269,80.0,asymmetric,10.0,0,0.11553425,38.36,0.02375000000000001,96.89025226423317,38.502163731605485,0.3706040969903273,0.034784391047009526,0.03491330342534288,0.049883919376216904,30.010905594582344,105,2.461062797787163,0.0005386285380842069
full_chain,250.0,5.572516323178269,80.0,asymmetric,10.0,1,0.11553425,38.36,0.02375000000000001,96.90147703165476,38.37931431150647,0.050350134271311825,0.034784391047009526,0.03480190503460715,0.049883919376216904,30.23422082748451,105,2.4634791431640366,0.0005315025763934961
full_chain,250.0,5.572516323178269,80.0,asymmetric,10.0,2,0.11553425,38.36,0.02375000000000001,96.90144991020236,38.38757862030296,0.07189421351137677,0.034784391047009526,0.034809399011377494,0.049883919376216904,30.21919799675258,105,2.464451446743734,0.0005279858810813524
full_chain,750.0,18.0,25.0,baseline,0.0,0,0.095,28.36,0.023750000000001707,96.89424874871197,28.54599233549384,0.6558262887653035,0.02601191955778277,0.026182512564455192,0.01012424568664229,158.61198330064065,109,2.5950853883962,0.0004975996690220897
full_chain,750.0,18.0,25.0,baseline,0.0,1,0.095,28.36,0.023750000000000156,96.91861305353665,28.380478535150427,0.07220922126385083,0.02601191955778277,0.026030702562331223,0.01012424568664229,157.11251354434793,109,2.594848142172829,0.00048825698249682284
full_chain,750.0,18.0,25.0,baseline,0.0,2,0.095,28.36,0.02375000000000136,96.8959463745382,28.431758338184167,0.25302658033910147,0.02601191955778277,0.026077736628320386,0.01012424568664229,157.57708213982585,110,2.5993241313994306,0.0006871855324788644
full_chain,750.0,18.0,25.0,baseline,5.0,0,0.095,33.36,0.02375000000000001,96.87311746352927,33.703737916241145,1.0303894371737012,0.03059794204681358,0.030913220009656482,0.013194241747683943,134.29326672055896,110,2.599199389140096,0.0005836296446716168
full_chain,750.0,18.0,25.0,baseline,5.0,1,0.095,33.36,0.02375000000000001,96.90758248786616,33.29267829541829,-0.20180367080848116,0.03059794204681358,0.030536194276571258,0.013194241747683943,131.4357646352163,110,2.599186809730259,0.000585642968935761
full_chain,750.0,18.0,25.0,baseline,5.0,2,0.095,33.36,0.02375000000000001,96.91515322407595,33.22454987972011,-0.4060255404073622,0.03059794204681358,0.030473706587264476,0.013194241747683943,130.96216645123764,110,2.5992192837915375,0.0005928964905096642
full_chain,750.0,18.0,25.0,baseline,10.0,0,0.095,38.36,0.02375000000000038,96.91345886493806,38.354006332220436,-0.015624785661009416,0.03518396453584439,0.03517846711679862,0.01696286781204609,107.38513974516042,109,2.594949875187876,0.00034105333700702945
full_chain,750.0,18.0,25.0,baseline,10.0,1,0.095,38.36,0.023750000000000233,96.91195648847818,38.364175957612765,0.010886229438923749,0.03518396453584439,0.035187794742949474,0.01696286781204609,107.44012824270817,109,2.5950008558706754,0.00034466469152868296
full_chain,750.0,18.0,25.0,baseline,10.0,2,0.095,38.36,0.02375000000000001,96.89315620583277,38.44241240772398,0.21483943619389448,0.03518396453584439,0.03525955356688386,0.01696286781204609,107.86316298382327,110,2.5992761374223137,0.0005284773081250624
full_chain,750.0,18.0,25.0,asymmetric,0.0,0,0.095,28.36,0.023750000000013826,96.87460426704926,28.505919237707776,0.5145248156127477,0.02601191955778277,0.026145757338924786,0.056658646240710285,53.85389684771788,108,2.580790297456799,0.0006792743169414601
full_chain,750.0,18.0,25.0,asymmetric,0.0,1,0.095,28.36,0.023750000000000254,96.90280396338122,28.525243874138912,0.5826652825772719,0.02601191955778277,0.026163481982377897,0.056658646240710285,53.82261363742406,109,2.5950659589083633,0.0004909891765687276
full_chain,750.0,18.0,25.0,asymmetric,0.0,2,0.095,28.36,0.023750000000000233,96.92170186916319,28.257498506945346,-0.36142980625759374,0.02601191955778277,0.025917904727321195,0.056658646240710285,54.256046610766525,109,2.5949853889922543,0.0004978506738803776
full_chain,750.0,18.0,25.0,asymmetric,5.0,0,0.095,33.36,0.02375000000000001,96.86709265169813,33.71158488475279,1.0539115250383229,0.03059794204681358,0.030920417284469495,0.05284206927255409,41.485226240885666,109,2.594838355617741,0.00041138511161263483
full_chain,750.0,18.0,25.0,asymmetric,5.0,1,0.095,33.36,0.02375000000000002,96.87558175265315,33.72547531352811,1.0955495009835403,0.03059794204681358,0.030933157648218676,0.05284206927255409,41.46111597434129,109,2.595097641469973,0.000408962940943052
full_chain,750.0,18.0,25.0,asymmetric,5.0,2,0.095,33.36,0.02375000000000001,96.86639020112463,33.75807046972874,1.19325680374322,0.03059794204681358,0.03096305407209259,0.05284206927255409,41.40453903803754,109,2.5949727278233543,0.00041218939838492887
full_chain,750.0,18.0,25.0,asymmetric,10.0,0,0.095,38.36,0.02375000000000001,96.87339414786692,38.48626471270077,0.3291572281042214,0.03518396453584439,0.03529977509824774,0.049157192563455555,28.19000993052987,109,2.5951149952250785,0.00035445149504993094
full_chain,750.0,18.0,25.0,asymmetric,10.0,1,0.095,38.36,0.02375000000000001,96.89721561698016,38.45338049170108,0.24343193874109478,0.03518396453584439,0.03526961354283997,0.049157192563455555,28.251367290124474,109,2.5950402973335387,0.0003598401963430564
full_chain,750.0,18.0,25.0,asymmetric,10.0,2,0.095,38.36,0.02375000000000001,96.88523847564238,38.59846698845356,0.6216553400770712,0.03518396453584439,0.03540268753023229,0.049157192563455555,27.980656168409098,109,2.5950666151992885,0.000349323220078425
