budget,case,n,method,port_response_mae,node_voltage_mae_norm,displacement_current_error_percent,peak_voltage_error_percent,peak_location_hit,peak_location_distance_norm,edge_retention
0.6,38,8,fisher_proxy,5.672538289831658e-07,6.846587247848086e-08,12.642846797099223,4.1894122614003344e-06,1.0,0.0,0.59375
0.6,38,8,oracle_edge_current,6.713101438664387e-07,4.5463265631042725e-08,9.709026884837408,4.185458495530177e-06,1.0,0.0,0.59375
0.6,38,8,learned_gate,7.810591717347451e-07,4.931761657685404e-08,10.242435904791158,5.464213080301249e-06,1.0,0.0,0.59375
0.6,39,4,distance,1.2096644075067798e-06,4.2379852861450214e-08,12.028307414496897,9.680907515613148e-06,1.0,0.0,0.625
0.6,39,4,magnitude,1.2096644075067798e-06,4.2379852861450214e-08,12.028307414496897,9.680907515613148e-06,1.0,0.0,0.625
0.6,39,4,fisher_proxy,7.10005697380188e-07,6.32097940967942e-08,11.70850513977956,7.872591485844841e-06,1.0,0.0,0.625
0.6,39,4,oracle_edge_current,8.097693061027862e-07,5.29175937053497e-08,9.986341562042085,1.105717113913999e-05,1.0,0.0,0.625
0.6,39,4,learned_gate,8.097693061027862e-07,5.29175937053497e-08,9.986341562042085,1.105717113913999e-05,1.0,0.0,0.625
0.6,40,6,distance,1.8798526253496067e-06,8.615832592271016e-08,17.23794841439415,1.249672706957786e-05,1.0,0.0,0.611111111111111
0.6,40,6,magnitude,1.8863333580476648e-06,9.186211465292523e-08,17.335595257151688,1.34059431086461e-05,1.0,0.0,0.611111111111111
0.6,40,6,fisher_proxy,1.0503442784690528e-06,9.32087054812346e-08,13.953126387496281,9.011071924997199e-06,1.0,0.0,0.611111111111111
0.6,40,6,oracle_edge_current,1.0201087287624657e-06,8.896856602608992e-08,13.291961481581218,9.080317617048215e-06,1.0,0.0,0.611111111111111
0.6,40,6,learned_gate,1.2839011332332086e-06,8.555178122631795e-08,14.033604165444865,1.0009612487008289e-05,1.0,0.0,0.611111111111111
0.6,41,8,distance,2.8021051593218883e-07,1.5594313068609537e-08,13.405289492703412,1.9608530447904152e-06,1.0,0.0,0.59375
0.6,41,8,magnitude,2.3838813546592923e-07,1.2241952122364885e-08,11.161674954095323,1.4714262578789975e-06,1.0,0.0,0.59375
0.6,41,8,fisher_proxy,1.3063437110880556e-07,1.522973347295079e-08,11.186208620487129,9.508748924921164e-07,1.0,0.0,0.59375
0.6,41,8,oracle_edge_current,1.482959569887657e-07,1.0139308128959776e-08,8.951074349094384,8.931135170385591e-07,1.0,0.0,0.59375
0.6,41,8,learned_gate,1.6344044680832263e-07,1.0731594983366938e-08,8.947061713219227,9.929748378963893e-07,1.0,0.0,0.59375
0.6,42,4,distance,8.150923242143208e-07,2.5497676904833526e-08,16.05708135295688,6.198602036305081e-06,1.0,0.0,0.625
0.6,42,4,magnitude,8.150923242143208e-07,2.5497676904833526e-08,16.05708135295688,6.198602036305081e-06,1.0,0.0,0.625
0.6,42,4,fisher_proxy,4.0268831638066994e-07,3.065972501670993e-08,12.649239588727204,3.703980103365373e-06,1.0,0.0,0.625
0.6,42,4,oracle_edge_current,4.7225743392854497e-07,3.159209456285926e-08,11.736741867568911,4.686386931810942e-06,1.0,0.0,0.625
0.6,42,4,learned_gate,4.7225743392854497e-07,3.159209456285926e-08,11.736741867568911,4.686386931810942e-06,1.0,0.0,0.625
0.6,43,6,distance,3.7378805943881025e-07,1.85719236689461e-08,10.916101400260219,2.529208099477844e-06,1.0,0.0,0.611111111111111
0.6,43,6,magnitude,4.3536842295234985e-07,2.4735948194091545e-08,12.508750719877963,3.597642930271669e-06,1.0,0.0,0.611111111111111
0.6,43,6,fisher_proxy,2.755532860198214e-07,2.8793042636474224e-08,13.055487476181185,2.4910270670869496e-06,1.0,0.0,0.611111111111111
0.6,43,6,oracle_edge_current,3.0838344150495763e-07,2.0120583069297077e-08,10.401122050202236,2.638913953975631e-06,1.0,0.0,0.611111111111111
0.6,43,6,learned_gate,3.7378805943881025e-07,1.85719236689461e-08,10.916101400260219,2.529208099477844e-06,1.0,0.0,0.611111111111111
0.6,44,8,distance,1.1962300293282916e-06,6.161276497181767e-08,19.108504417915885,7.704269755733053e-06,1.0,0.0,0.59375
0.6,44,8,magnitude,1.0441054331939333e-06,5.65756615939851e-08,16.89445894692137,5.804268147771032e-06,1.0,0.0,0.59375
0.6,44,8,fisher_proxy,5.161320571681523e-07,5.556515639082538e-08,13.490241458167384,3.6493921146670924e-06,1.0,0.0,0.59375
0.6,44,8,oracle_edge_current,5.741550215448513e-07,4.857235785529613e-08,12.780271582340236,3.6368649365309966e-06,1.0,0.0,0.59375
0.6,44,8,learned_gate,6.675538822514352e-07,5.2217155500361146e-08,13.357141016385624,4.5757559739051925e-06,1.0,0.0,0.59375
0.6,45,4,distance,9.496518631683936e-07,3.049365732144691e-08,14.093470521466747,7.091058558137355e-06,1.0,0.0,0.625
0.6,45,4,magnitude,9.496518631683936e-07,3.049365732144691e-08,14.093470521466747,7.091058558137355e-06,1.0,0.0,0.625
0.6,45,4,fisher_proxy,5.064419524363391e-07,4.3368045795882116e-08,12.531792586174026,5.202881536799587e-06,1.0,0.0,0.625
0.6,45,4,oracle_edge_current,6.022054003023321e-07,3.742779796419569e-08,11.059116558793331,8.011165530490223e-06,1.0,0.0,0.625
0.6,45,4,learned_gate,6.022054003023321e-07,3.742779796419569e-08,11.059116558793331,8.011165530490223e-06,1.0,0.0,0.625
0.6,46,6,distance,2.4069161389932927e-06,9.728824782428527e-08,21.756188049939773,1.5379343832812936e-05,1.0,0.0,0.611111111111111
0.6,46,6,magnitude,1.7482162927418171e-06,1.0481213234443818e-07,17.72882678222582,1.3114438085734605e-05,1.0,0.0,0.611111111111111
0.6,46,6,fisher_proxy,1.1945544555177612e-06,9.445430996414294e-08,15.626581233442934,1.0007236179391658e-05,1.0,0.0,0.611111111111111
0.6,46,6,oracle_edge_current,8.706994092091882e-07,1.0083153595343537e-07,13.463587998544405,8.305858791539055e-06,1.0,0.0,0.611111111111111
0.6,46,6,learned_gate,1.0817265592719463e-06,9.312612282807971e-08,13.80215535038686,7.793529167202701e-06,1.0,0.0,0.611111111111111
0.6,47,8,distance,4.943950899688002e-07,2.4210478319251575e-08,15.27345317215161,3.001022814539375e-06,1.0,0.0,0.59375
0.6,47,8,magnitude,4.708091012076606e-07,2.208876746147583e-08,14.364902297738075,2.6308352710585656e-06,1.0,0.0,0.59375
0.6,47,8,fisher_proxy,2.2568128452716643e-07,2.3120042056763918e-08,11.573601967358597,1.5808269165020678e-06,1.0,0.0,0.59375
0.6,47,8,oracle_edge_current,2.540392745884375e-07,1.9589387003786742e-08,10.91347454711605,1.5173009554233257e-06,1.0,0.0,0.59375
0.6,47,8,learned_gate,3.133688317907372e-07,2.149737801693865e-08,11.495383758807735,2.058992998348252e-06,1.0,0.0,0.59375
0.6,48,4,distance,1.349751147754873e-06,3.64100465893341e-08,20.266394884682178,9.009585556200812e-06,1.0,0.0,0.625
0.6,48,4,magnitude,1.0310453827673132e-06,4.786467253978936e-08,16.00164436588097,1.1432851440940923e-05,1.0,0.0,0.625
0.6,48,4,fisher_proxy,6.364175837916299e-07,3.7963026186697174e-08,14.011060114813336,4.546658734240333e-06,1.0,0.0,0.625
0.6,48,4,oracle_edge_current,4.515376627084918e-07,5.2291624607870146e-08,12.376220198259901,7.178485829510651e-06,1.0,0.0,0.625
0.6,48,4,learned_gate,6.930011166042816e-07,3.6208153687155546e-08,12.594811862700922,5.229941883085747e-06,1.0,0.0,0.625
0.6,49,6,distance,4.406892019945379e-07,2.2953665670865897e-08,12.23878997377141,2.9369340812131152e-06,1.0,0.0,0.611111111111111
0.6,49,6,magnitude,4.6953332388151765e-07,2.461675169806622e-08,12.396183399895152,3.5768176295190013e-06,1.0,0.0,0.611111111111111
0.6,49,6,fisher_proxy,3.114195359315772e-07,3.474487097732127e-08,13.99149093358803,2.890541786241516e-06,1.0,0.0,0.611111111111111
0.6,49,6,oracle_edge_current,3.0984324457256303e-07,2.3974897871563605e-08,10.650541404042777,2.3807015914361287e-06,1.0,0.0,0.611111111111111
0.6,49,6,learned_gate,3.6010707667565266e-07,2.4722916884181442e-08,11.001835511363936,3.169149479364756e-06,1.0,0.0,0.611111111111111
0.6,50,8,distance,7.875318113683323e-07,4.4354014560226624e-08,17.839785161693506,4.959349634118874e-06,1.0,0.0,0.59375
0.6,50,8,magnitude,1.0305951592027202e-06,4.7810927649086056e-08,21.08193142601145,6.10221689703474e-06,1.0,0.0,0.59375
0.6,50,8,fisher_proxy,4.5946688600276747e-07,4.8701570921483375e-08,16.48225415290894,3.1367971231715835e-06,1.0,0.0,0.59375
0.6,50,8,oracle_edge_current,5.28296347312764e-07,3.72382148183008e-08,15.04885118232539,3.081409115073105e-06,1.0,0.0,0.59375
0.6,50,8,learned_gate,6.17570830964767e-07,3.8662160563163246e-08,15.598847067519072,4.002484582584162e-06,1.0,0.0,0.59375
0.6,51,4,distance,8.465810724384941e-07,2.552103980413383e-08,14.708534711517055,6.211770503649843e-06,1.0,0.0,0.625
0.6,51,4,magnitude,7.68162641354847e-07,2.348244457235861e-08,13.398728192042164,3.4709827173005444e-06,1.0,0.0,0.625
0.6,51,4,fisher_proxy,4.4400534389537244e-07,3.490939619956772e-08,12.80373872892108,4.271590587102108e-06,1.0,0.0,0.625
0.6,51,4,oracle_edge_current,4.581968074607775e-07,2.8959725172382e-08,10.159821244594303,4.21745927999129e-06,1.0,0.0,0.625
0.6,51,4,learned_gate,4.581968074607775e-07,2.8959725172382e-08,10.159821244594303,4.21745927999129e-06,1.0,0.0,0.625
0.6,52,6,distance,1.031436611871143e-06,4.896164019928309e-08,11.330824059497107,7.154780612652005e-06,1.0,0.0,0.611111111111111
0.6,52,6,magnitude,1.2647404882928e-06,6.379490895861968e-08,13.09317149268833,9.743134804086808e-06,1.0,0.0,0.611111111111111
0.6,52,6,fisher_proxy,6.895050432262351e-07,7.765350516546045e-08,12.702676712834272,6.6932590732663385e-06,1.0,0.0,0.611111111111111
0.6,52,6,oracle_edge_current,7.818107982129896e-07,5.66425365973518e-08,10.209358107960611,6.2939217543420615e-06,1.0,0.0,0.611111111111111
0.6,52,6,learned_gate,9.131104551451015e-07,5.976421314882003e-08,10.83596806209635,8.34476191990508e-06,1.0,0.0,0.611111111111111
0.6,53,8,distance,1.280413921533885e-06,7.032415653313008e-08,15.98690665080863,8.426036737051957e-06,1.0,0.0,0.59375
0.6,53,8,magnitude,1.299875170558106e-06,6.613920009333496e-08,15.532996098678527,8.091419144657995e-06,1.0,0.0,0.59375
0.6,53,8,fisher_proxy,6.748508052946643e-07,7.6792378663041e-08,14.113081811958505,4.9921861069157456e-06,1.0,0.0,0.59375
0.6,53,8,oracle_edge_current,7.67589761247837e-07,6.026413113340564e-08,12.454455307259112,5.130544629410167e-06,1.0,0.0,0.59375
0.6,53,8,learned_gate,9.07997823131404e-07,5.971406646657127e-08,12.832463764494161,5.83453808652469e-06,1.0,0.0,0.59375
0.6,54,4,distance,3.774102619387894e-07,1.145360206741724e-08,8.022315822094216,2.873438311217016e-06,1.0,0.0,0.625
0.6,54,4,magnitude,3.774102619387894e-07,1.145360206741724e-08,8.022315822094216,2.873438311217016e-06,1.0,0.0,0.625
0.6,54,4,fisher_proxy,2.4034983454960155e-07,2.611070417765343e-08,10.48772196145327,3.0875792388787295e-06,1.0,0.0,0.625
0.6,54,4,oracle_edge_current,2.3329987096793365e-07,1.5092039890549595e-08,6.406070348470895,3.3529963613264615e-06,1.0,0.0,0.625
0.6,54,4,learned_gate,2.3329987096793365e-07,1.5092039890549595e-08,6.406070348470895,3.3529963613264615e-06,1.0,0.0,0.625
0.6,55,6,distance,3.14155367401453e-07,1.512120340417157e-08,8.820725957193517,2.2564169661573207e-06,1.0,0.0,0.611111111111111
0.6,55,6,magnitude,4.1200326456788023e-07,2.0863288105454694e-08,10.704834507389355,3.2645790333943037e-06,1.0,0.0,0.611111111111111
0.6,55,6,fisher_proxy,2.2962466283022822e-07,2.510460044531818e-08,11.253317811478553,2.1572592598213575e-06,1.0,0.0,0.611111111111111
0.6,55,6,oracle_edge_current,2.707607049115777e-07,1.4281842499459923e-08,8.455564297020933,1.5910031310605518e-06,1.0,0.0,0.611111111111111
0.6,55,6,learned_gate,3.14155367401453e-07,1.512120340417157e-08,8.820725957193517,2.2564169661573207e-06,1.0,0.0,0.611111111111111
0.6,56,8,distance,2.982631827706805e-07,1.7064801338055244e-08,13.633483070076407,1.8830262834048694e-06,1.0,0.0,0.59375
0.6,56,8,magnitude,3.940606514818423e-07,1.8291759334242005e-08,16.377633154754477,2.285494977166855e-06,1.0,0.0,0.59375
0.6,56,8,fisher_proxy,1.8713545454698833e-07,2.1267827635028356e-08,14.282436854668342,1.3001223748689035e-06,1.0,0.0,0.59375
0.6,56,8,oracle_edge_current,2.0607778869590385e-07,1.459345533093031e-08,11.627327176378579,1.2655573272393466e-06,1.0,0.0,0.59375
0.6,56,8,learned_gate,2.4492623926115437e-07,1.607948830004461e-08,12.161820544679182,1.5968555725397435e-06,1.0,0.0,0.59375
0.6,57,4,distance,4.168626317556552e-07,1.6999132905333277e-08,10.08604572092962,3.595670734901031e-06,1.0,0.0,0.625
0.6,57,4,magnitude,4.168626317556552e-07,1.6999132905333277e-08,10.08604572092962,3.595670734901031e-06,1.0,0.0,0.625
0.6,57,4,fisher_proxy,3.26959640609173e-07,3.281757718158364e-08,13.837230683150029,4.1838722068519145e-06,1.0,0.0,0.625
0.6,57,4,oracle_edge_current,3.167952916436036e-07,2.2994775545001462e-08,9.820553899254532,4.331903894035389e-06,1.0,0.0,0.625
0.6,57,4,learned_gate,4.168626317556552e-07,1.6999132905333277e-08,10.08604572092962,3.595670734901031e-06,1.0,0.0,0.625
0.6,58,6,distance,1.4239672625597961e-06,6.070617477639529e-08,16.971759615376367,9.192210153796366e-06,1.0,0.0,0.611111111111111
0.6,58,6,magnitude,1.701781801263097e-06,7.721144928994262e-08,19.30226376033245,1.21111836890809e-05,1.0,0.0,0.611111111111111
0.6,58,6,fisher_proxy,8.105483116950529e-07,7.262568177711288e-08,14.732329490981352,6.934206364929491e-06,1.0,0.0,0.611111111111111
0.6,58,6,oracle_edge_current,9.685534448804675e-07,5.981014293775036e-08,14.440295872740913,6.858166725098704e-06,1.0,0.0,0.611111111111111
0.6,58,6,learned_gate,1.07492446596071e-06,6.671701406994438e-08,14.786008877888957,7.805064738878443e-06,1.0,0.0,0.611111111111111
0.6,59,8,distance,8.111119746951241e-07,5.071817194605455e-08,9.6374374172938,5.687542350995592e-06,1.0,0.0,0.59375
0.6,59,8,magnitude,8.840735912923892e-07,4.078499646796095e-08,9.445234737881327,4.36290386658771e-06,1.0,0.0,0.59375
0.6,59,8,fisher_proxy,5.39626940755424e-07,6.846942715897944e-08,11.373962564284946,4.066364168738434e-06,1.0,0.0,0.59375
0.6,59,8,oracle_edge_current,5.964763677081727e-07,4.049619825621835e-08,7.90974023686907,4.064778484675396e-06,1.0,0.0,0.59375
0.6,59,8,learned_gate,6.896045395364999e-07,4.10653413402493e-08,8.308378769780616,4.242260038938969e-06,1.0,0.0,0.59375
0.6,60,4,distance,1.299006162595121e-06,5.64013946479205e-08,17.077725317786314,1.1243697817023074e-05,1.0,0.0,0.625
0.6,60,4,magnitude,1.299006162595121e-06,5.64013946479205e-08,17.077725317786314,1.1243697817023074e-05,1.0,0.0,0.625
0.6,60,4,fisher_proxy,8.410314245962368e-07,7.353798169740289e-08,16.492940258560452,9.385038562934929e-06,1.0,0.0,0.625
0.6,60,4,oracle_edge_current,9.43709936888105e-07,6.65270206914535e-08,14.986712143261471,1.2509818671655436e-05,1.0,0.0,0.625
0.6,60,4,learned_gate,9.43709936888105e-07,6.65270206914535e-08,14.986712143261471,1.2509818671655436e-05,1.0,0.0,0.625
0.6,61,6,distance,1.1987191600141185e-06,5.2223637164075746e-08,19.009495384332226,7.826041260581319e-06,1.0,0.0,0.611111111111111
0.6,61,6,magnitude,1.3358440499620926e-06,5.77811774421932e-08,20.30458552267858,9.317957445877862e-06,1.0,0.0,0.611111111111111
0.6,61,6,fisher_proxy,6.868187607750089e-07,5.949097779898594e-08,15.983613291592782,5.810987988291673e-06,1.0,0.0,0.611111111111111
0.6,61,6,oracle_edge_current,7.178857630002362e-07,5.9415981349244024e-08,15.947364953693993,6.630780340954147e-06,1.0,0.0,0.611111111111111
0.6,61,6,learned_gate,8.903040793799393e-07,5.762285420311649e-08,16.71303814555596,6.824275458095384e-06,1.0,0.0,0.611111111111111
0.6,62,8,distance,7.272524643921197e-07,4.4277305823418524e-08,10.80517582213721,4.994914024105106e-06,1.0,0.0,0.59375
0.6,62,8,magnitude,7.226652503892576e-07,4.395636658125579e-08,10.637173652790027,4.733742330672189e-06,1.0,0.0,0.59375
0.6,62,8,fisher_proxy,4.779658123422551e-07,6.052683095851716e-08,12.666018805576812,3.6460767460385487e-06,1.0,0.0,0.59375
0.6,62,8,oracle_edge_current,5.39397716660626e-07,3.7444191786601745e-08,9.205408989688314,3.825825346288811e-06,1.0,0.0,0.59375
0.6,62,8,learned_gate,6.174341948074017e-07,3.629893785927437e-08,9.59712851323352,3.7663091141712684e-06,1.0,0.0,0.59375
0.6,63,4,distance,7.722399691216692e-07,3.067700313037349e-08,17.33941400541822,6.270054727925761e-06,1.0,0.0,0.625
0.6,63,4,magnitude,7.722399691216692e-07,3.067700313037349e-08,17.33941400541822,6.270054727925761e-06,1.0,0.0,0.625
0.6,63,4,fisher_proxy,4.855261133875597e-07,4.1600870381923815e-08,16.785751436441576,5.2074633086083696e-06,1.0,0.0,0.625
0.6,63,4,oracle_edge_current,5.526552221570754e-07,3.7803864655860935e-08,15.351562941253086,7.144202346654736e-06,1.0,0.0,0.625
0.6,63,4,learned_gate,5.526552221570754e-07,3.7803864655860935e-08,15.351562941253086,7.144202346654736e-06,1.0,0.0,0.625
0.6,64,6,distance,3.7108422331113186e-07,1.658139856781773e-08,11.056715990817393,2.411466644692614e-06,1.0,0.0,0.611111111111111
0.6,64,6,magnitude,3.7108422331113186e-07,1.658139856781773e-08,11.056715990817393,2.411466644692614e-06,1.0,0.0,0.611111111111111
0.6,64,6,fisher_proxy,2.491600099784978e-07,2.5152817992666354e-08,12.278907712710028,2.218104900759414e-06,1.0,0.0,0.611111111111111
0.6,64,6,oracle_edge_current,2.9868902417194233e-07,1.789276861249084e-08,10.20379970219764,2.50764011284348e-06,1.0,0.0,0.611111111111111
0.6,64,6,learned_gate,3.234235891214077e-07,2.103524542172206e-08,10.871685448238395,2.911613954135901e-06,1.0,0.0,0.611111111111111
0.6,65,8,distance,2.113462282673136e-06,1.1050140963866111e-07,21.822298085686306,1.325545087943394e-05,1.0,0.0,0.59375
0.6,65,8,magnitude,2.0679044847443187e-06,1.0529803500780403e-07,21.00678020007792,1.2058527370680307e-05,1.0,0.0,0.59375
0.6,65,8,fisher_proxy,1.037256874729155e-06,1.0368602908692274e-07,16.240372567654095,7.159795710952433e-06,1.0,0.0,0.59375
0.6,65,8,oracle_edge_current,1.1164966742941337e-06,1.0195408581666852e-07,16.05373759115659,7.752978405874661e-06,1.0,0.0,0.59375
0.6,65,8,learned_gate,1.3189864579941462e-06,9.65893702079146e-08,16.679856168488293,8.850272162890674e-06,1.0,0.0,0.59375
0.6,66,4,distance,4.95776021923235e-07,1.5474265607897224e-08,18.54283971842686,3.3531477206866913e-06,1.0,0.0,0.625
0.6,66,4,magnitude,4.95776021923235e-07,1.5474265607897224e-08,18.54283971842686,3.3531477206866913e-06,1.0,0.0,0.625
0.6,66,4,fisher_proxy,2.6052793689381367e-07,1.8820195416568436e-08,14.622785418928805,2.4540493557277255e-06,1.0,0.0,0.625
0.6,66,4,oracle_edge_current,3.107097231743368e-07,1.8363478662952598e-08,14.261115356403334,3.7666700236606582e-06,1.0,0.0,0.625
0.6,66,4,learned_gate,3.107097231743368e-07,1.8363478662952598e-08,14.261115356403334,3.7666700236606582e-06,1.0,0.0,0.625
0.6,67,6,distance,5.719249745861239e-07,2.708576706401334e-08,10.736020950687923,3.971666840834899e-06,1.0,0.0,0.611111111111111
0.6,67,6,magnitude,7.374906951787205e-07,3.6946097386217345e-08,12.8793204806823,5.6987049426697495e-06,1.0,0.0,0.611111111111111
0.6,67,6,fisher_proxy,3.955826527822388e-07,4.1416789621709215e-08,12.468553084274733,3.661980249786922e-06,1.0,0.0,0.611111111111111
0.6,67,6,oracle_edge_current,4.659391049265914e-07,2.9322951821079654e-08,10.115679547781774,4.133172107550663e-06,1.0,0.0,0.611111111111111
0.6,67,6,learned_gate,5.719249745861239e-07,2.708576706401334e-08,10.736020950687923,3.971666840834899e-06,1.0,0.0,0.611111111111111
0.6,68,8,distance,1.324720130410975e-06,7.271964881848733e-08,21.17292351275024,8.188393342732938e-06,1.0,0.0,0.59375
0.6,68,8,magnitude,1.1838797805005056e-06,6.442418916443802e-08,19.426969508942417,7.086457847668113e-06,1.0,0.0,0.59375
0.6,68,8,fisher_proxy,6.633516041748786e-07,6.366533316368612e-08,14.94856960651968,4.330825119008395e-06,1.0,0.0,0.59375
0.6,68,8,oracle_edge_current,6.558189134447945e-07,5.558083977016047e-08,14.497151040075412,3.896295684984934e-06,1.0,0.0,0.59375
