frequency_hz,Y11_real_s,Y11_imag_s,Y12_real_s,Y12_imag_s,Y22_real_s,Y22_imag_s
481258.28792863846,0.0007593312257008385,-0.046161028521210457,0.0030369243491214816,-0.18222445806139492,0.012149298268440079,-0.7405666933915116
495591.11452277063,0.0007160567669041379,-0.044819052120481595,0.00286384930114435,-0.1769595441885915,0.011456906846391599,-0.7191543492431762
510350.80112810625,0.0006752479309207202,-0.04351559976724434,0.002700635442629718,-0.17184673130823186,0.010803965384424699,-0.6983601557447834
525550.0604826385,0.0006367643019116864,-0.04224955544908365,0.0025467211842599485,-0.16688164237700207,0.010188227228817084,-0.6781663093323411
541201.9839349164,0.0006004734532931572,-0.04101983481131005,0.002401576889506474,-0.16206002534047204,0.009607573553908046,-0.6585555145370106
557320.0527198216,0.0005662504939853907,-0.03982538427026733,0.0022647030598669142,-0.15737774965998447,0.009060006102083691,-0.6395109698451806
573918.1495701551,0.0005339776403425543,-0.03866518014915776,0.002135628622810909,-0.15283080292829332,0.008543640334652075,-0.6210163539202993
591010.5706740468,0.000503543812319705,-0.037538227835983234,0.002013909316661836,-0.14841528757237482,0.008056698970513157,-0.603055812179984
608612.0379884666,0.000474844252513562,-0.03644356096317497,0.0018991261669615447,-0.14412741764179754,0.007597505890810284,-0.5856139437217829
626737.7119194755,0.00044778016678938097,-0.035380240608491376,0.0017908840491678304,-0.13996351568099957,0.00716448038895838,-0.5686757885907023
645403.2043800999,0.00042225838527788035,-0.03434735451674906,0.0016888103328213293,-0.13592000968382095,0.006756131746593334,-0.5522268153817573
664624.5922371104,0.0003981910425937987,-0.03334401634195169,0.0015925536025886546,-0.13199343012859535,0.0063710541170672805,-0.5362529091705843
684418.4311582639,0.0003754952761918376,-0.032369364909383025,0.0015017824518453301,-0.12818040709212117,0.006007921699141931,-0.5207403597651776
704801.7698719527,0.0003540929418361662,-0.03142256349721903,0.0014161843447038761,-0.12447766744080746,0.005665484184498512,-0.5056758502717518
725792.1648515194,0.00033391034521702704,-0.03050279913722803,0.0013354645426217164,-0.12088203209731431,0.00534256246360186,-0.49104644596789404
747407.6954369135,0.00031487798880193863,-0.029609281934115828,0.001259345091939229,-0.11739041338097574,0.005038044575317108,-0.47683958347592004
769666.9794067008,0.00029693033306025835,-0.028741244403085398,0.001187563868903675,-0.11399981242034456,0.00475088188650076,-0.4630430602296687
792589.1890138246,0.00028000557124804827,-0.027897940825174383,0.0011198736789270185,-0.11070731663616638,0.0044800854885558225,-0.4496450242277943
816194.0674989566,0.0002640454169859673,-0.027078646619947716,0.001056041407009047,-0.10751009729314603,0.00422472279867557,-0.4366339640668486
840501.9460956501,0.0002489949039058575,-0.026282657735114456,0.000995847216428812,-0.10440540711884407,0.00398391435418621,-0.42399869924736544
865533.7615419243,0.0002348021966825961,-0.025509290052653427,0.000939083792971043,-0.10139057798809584,0.0037568307890535405,-0.41172837074635105
891311.0741133932,0.00022141841280615788,-0.02475787881103353,0.0008855556321076247,-0.09846301867134644,0.0035426899822326267,-0.39981243184962123
917856.0861934578,0.0002087974544851387,-0.024027778043115455,0.00083507836669952,-0.09562021264531656,0.0033407543681209413,-0.38824063923749463
