noise_pct,fault_change_pct,fault_section,repeat,predicted_section,full_location_correct,predicted_group,true_group,group_location_correct,full_true_section_amplitude_error_pct,group_true_amplitude_error_pct,delta_cps1_pct,delta_cps2_pct,delta_cps3_pct,delta_cps4_pct
0.05,10.0,1,130,1,1,1,1,1,5.344045823867707,4.643074612937979,10.561705451636486,-0.23247970046674982,-0.08380087451573075,0.48597933071389915
0.05,10.0,1,131,1,1,1,1,1,1.0842290667634513,0.8596814832039532,9.886386838900304,-0.018977720466028032,-0.22412493577039036,0.5044969716183613
0.05,10.0,1,132,1,1,1,1,1,2.7076365499305783,3.406153621459805,9.716494113475575,-0.1189094527772947,0.006619263584060088,0.17590998349408365
0.05,10.0,1,133,1,1,1,1,1,5.7057806576789165,6.3359431197981175,10.599830395943153,-0.049151540584993894,-0.3801424386193813,0.9227739732125099
0.05,10.0,1,134,1,1,1,1,1,3.969554480081493,3.433638266044892,10.416961112146728,-0.1257497819705733,-0.06413348154672632,0.26893557276184166
0.05,10.0,1,135,1,1,1,1,1,5.448796541603655,6.4050160073466005,10.57274427299463,0.49450074096280444,-0.11622917103405561,-0.37366677624318695
0.05,10.0,1,136,1,1,1,1,1,1.8151038794606784,3.5259111822678495,10.190462365248978,0.3580321149605196,-0.44263066658282874,0.5133659140427491
0.05,10.0,1,137,1,1,1,1,1,4.1744577553920355,4.770245739117684,10.438526952597996,0.2327389681281414,-0.1762152515955292,0.10710519550297118
0.05,10.0,1,138,1,1,1,1,1,7.374334274779122,5.767907380401566,10.775857397777813,-0.1297855633806041,0.2694034534982918,-0.4444018228321597
0.05,10.0,1,139,1,1,1,1,1,6.106830342993178,5.369120545586371,9.3616122403621,0.6325002990932601,0.058866157798163635,-0.9832834867224363
0.05,10.0,1,140,1,1,1,1,1,5.998668603899379,6.497502900138081,10.630708872607384,0.44227051197537354,-0.012110357779749554,-0.6030448476580819
0.05,10.0,1,141,1,1,1,1,1,2.979981451537138,5.1606258598062045,10.312868923608075,0.7243752471852979,-0.35283276920830187,-0.24855775283629927
0.05,10.0,1,142,1,1,1,1,1,0.5804481304146948,4.560389423102788,10.060871713604158,0.8235839064014575,-0.8471059252242233,0.7703690512966751
0.05,10.0,1,143,1,1,1,1,1,0.5648839237606796,1.7758280959312354,9.940792832582943,0.7442658447194714,-0.37582930527339065,-0.09308022533797299
0.05,10.0,1,144,1,1,1,1,1,0.056028589477099704,2.7856002156737576,9.994126052407616,-0.5725990148757307,0.3363987756368426,0.005485854811793928
0.05,10.0,1,145,1,1,1,1,1,2.068762942989206,2.441981000720303,9.783322101745323,0.03370409819032017,0.00415765798180882,-0.04430673277152681
0.05,10.0,1,146,1,1,1,1,1,10.067427659289303,8.251983703076444,11.060561230100058,-0.45505604179055215,0.11685215291963232,0.4064018082624391
0.05,10.0,1,147,1,1,1,1,1,4.681985547403662,2.800147241185238,10.491961823824228,-0.4882352863780088,0.1210683758432437,0.41510734472532407
0.05,10.0,1,148,1,1,1,1,1,5.300613510156205,3.682912148976235,10.557128798540287,-0.22831616138865624,0.20456362305325254,-0.23329525649123947
0.05,10.0,1,149,1,1,1,1,1,0.15519045882447452,3.1424552061450233,9.983730849645506,-0.5259944540801327,0.45139302127157704,-0.29549087257717566
0.05,10.0,1,150,1,1,1,1,1,3.335680951981807,3.900041123062861,10.35027329344673,0.470913707675353,-0.0037391180022019015,-0.5737027767553461
0.05,10.0,1,151,1,1,1,1,1,12.073000156133421,13.085908625696668,11.273058162157938,0.3424809788799177,-0.2548494518518464,0.004228070881360223
0.05,10.0,1,152,1,1,1,1,1,2.150582171648119,1.3549756118304022,10.22570084397754,0.04991407666746059,0.1472159098279396,-0.3255871646826362
0.05,10.0,1,153,1,1,1,1,1,2.9732934805646827,2.232615890941189,10.312165756635935,-0.0014460740555439235,0.09232049605902651,-0.15816141093710365
0.05,10.0,1,154,1,1,1,1,1,0.7917786122389211,2.6591361518816137,10.083042347918523,0.3606543420013754,-0.49563942619409546,0.5322234371946982
0.05,10.0,1,155,1,1,1,1,1,2.664922427448674,2.7467866836651464,10.279748781791886,0.14852004421213247,-0.06462883054681218,0.02005263507525269
0.05,10.0,1,156,1,1,1,1,1,5.282113172993942,5.2110253603952,10.55517939453192,-0.13397816631591436,-0.21124472726049628,0.7128824204867895
0.05,10.0,1,157,1,1,1,1,1,1.3084674744168099,2.4123739390696914,10.137266872433514,0.467456027741004,-0.17810050544941539,-0.239901270275608
0.05,10.0,1,158,1,1,1,1,1,1.6294593977261678,1.8108049348335225,10.170967200144297,0.137033672109638,-0.10583444016461091,0.07893713892133464
0.05,10.0,1,159,1,1,1,1,1,5.835362701233529,2.2401208284655203,10.61349085813061,-0.7108501068396581,0.513220380286463,-0.14419331639936533
0.05,10.0,1,160,1,1,1,1,1,4.7682636226689725,4.928980968110604,10.501048149065603,0.4244876201580006,0.07938777414499382,-0.8571328864461955
0.05,10.0,1,161,1,1,1,1,1,3.060182727354963,2.9943767103789716,10.321301559414154,0.1355214281450243,-0.03655270124333858,-0.15647372427894826
0.05,10.0,1,162,1,1,1,1,1,9.90768624296972,8.46248433696773,11.043653565536305,-0.29089319957547066,0.11121234149831369,0.2015633987946465
0.05,10.0,1,163,1,1,1,1,1,9.945935842131604,7.250962851449679,11.0477018203036,-0.5034092125654721,0.36273434366115764,-0.08539260841508155
0.05,10.0,1,164,1,1,1,1,1,9.558825742621739,9.461204389964777,11.006737736046931,0.012615751520989038,-0.11841270022557207,0.18993451033713185
0.05,10.0,1,165,1,1,1,1,1,8.900272627486478,9.347969398085171,10.937084203369801,0.21308658415615336,-0.15533518949182618,0.0007305743702226196
0.05,10.0,1,166,1,1,1,1,1,5.2912735873222765,4.603876362549447,10.556144634720313,0.05271310700950603,0.10132913380005282,-0.3538310012739345
0.05,10.0,1,167,1,1,1,1,1,0.14282967926140513,2.058066184662948,9.985026584544833,0.5538324217987839,-0.46382964578348884,0.29507688480293065
0.05,10.0,1,168,1,1,1,1,1,7.597449181129719,5.493528328029898,10.799416523673825,-0.11302186638954748,0.4430838976661949,-0.7874159674495937
0.05,10.0,1,169,1,1,1,1,1,9.868641549424439,8.331837114355684,11.03952131191377,-0.34383553259663713,0.0948039315509088,0.17395491564573226
0.05,10.0,1,170,1,1,1,1,1,5.741836664731638,3.8279090644590865,10.603631229416068,-0.13035214325116432,0.36641296608890905,-0.6941568303582808
0.05,10.0,1,171,1,1,1,1,1,9.40043579515821,7.845903296663688,10.989981230181183,-0.3445262934676663,0.10789441254810271,0.2478986638462876
0.05,10.0,1,172,1,1,1,1,1,5.353640144053653,5.378082556043963,10.562716472718286,0.09858617550380093,-0.08901818239383943,0.0685240856237675
0.05,10.0,1,173,1,1,1,1,1,2.966623459669999,1.9242177854817009,10.311464481382236,-0.11280810492813836,0.10914112867107201,-0.09727110897959293
0.05,10.0,1,174,1,1,1,1,1,4.646217529503224,6.377778018278417,10.488195154934314,0.7815122107598839,-0.17209118612818616,-0.6831411524662849
0.05,10.0,1,175,1,1,1,1,1,5.199599336689722,4.362895828966507,10.546485225401035,-0.028597979653840675,0.0958002452159564,-0.2065505856422171
0.05,10.0,1,176,1,1,1,1,1,7.853224835336471,4.320987469203639,10.826430524179708,-0.4677424769493319,0.6524822725050968,-0.8285423862085908
0.05,10.0,1,177,1,1,1,1,1,2.20505453959894,0.6599936674644236,10.231423658707493,-0.2691776708584327,0.17159251955166263,0.0822876774559549
0.05,10.0,1,178,1,1,1,1,1,6.627643699387767,7.64079603173891,10.697049353462935,0.5279582563321735,-0.11824141700927712,-0.480299569093158
0.05,10.0,1,179,1,1,1,1,1,1.4183950264657947,0.1897843434303412,9.851394237322184,0.46070242355146723,-0.22387958178325165,-0.20827066982064416
0.05,10.0,1,180,1,1,1,1,1,10.218764433664047,8.167456116194298,11.07658168882124,-0.47803531423321577,0.17324363988128808,0.2747755548369869
0.05,10.0,1,181,1,1,1,1,1,0.808422943174146,0.1259236505866582,10.084788690724187,0.03416754175801314,0.0974008645473769,-0.26674376300090813
0.05,10.0,1,182,1,1,1,1,1,11.307275413678399,6.593116909543113,11.191879194150275,-0.8204484958847812,0.7860952647208918,-0.614119587263653
0.05,10.0,1,183,1,1,1,1,1,4.641050650384697,4.829782190988903,10.487651050331257,-0.18476392811859532,-0.32822574117371794,1.0225811078310296
0.05,10.0,1,184,1,1,1,1,1,3.64498104185631,1.189520820203625,10.382808739373807,-0.459104484233694,0.3235475486316201,-0.08694353984769226
0.05,10.0,1,185,1,1,1,1,1,1.8171643683237408,1.9557828299950615,9.809651195238873,0.014001384887191572,-0.08225572497476807,0.19583589073595473
0.05,10.0,1,186,1,1,1,1,1,0.026179401300565334,0.8235221920045979,9.9972553544522,0.30579320377354435,-0.20613299325585835,0.011906981858572382
0.05,10.0,1,187,1,1,1,1,1,8.751128691622123,7.6405987331574154,10.92131568934641,-0.23241977057022475,0.04064409618300956,0.20052430570289856
0.05,10.0,1,188,1,1,1,1,1,2.028353570645947,1.2704864545450227,10.212860705660646,-0.01668194260480913,0.09089256826789396,-0.10549269528776155
0.05,10.0,1,189,1,1,1,1,1,3.5150788825220083,5.107646985409651,10.369143091840623,0.4374689144747485,-0.3569237025203003,0.1812337889634491
0.05,10.0,1,190,1,1,1,1,1,1.277838601758843,0.4331357640062981,10.134051744512131,-0.45301028322204395,0.09673314276513881,0.43824268454737925
0.05,10.0,1,191,1,1,1,1,1,7.157313362024288,6.432497400349279,10.752946554207076,-0.09647546444607802,0.01098219367587744,0.062164660239009496
0.05,10.0,1,192,1,1,1,1,1,2.6957886819643644,2.7294407169219776,10.282993114448843,0.13511122827563093,-0.06540675929755928,-0.05808999377679662
0.05,10.0,1,193,1,1,1,1,1,15.016517220511808,11.517773160312881,11.585669851699757,-0.6504388893868054,0.5066386842798032,-0.2685372353953188
0.05,10.0,1,194,1,1,1,1,1,2.3373199358143832,3.4260394969135675,10.245320571011574,0.39305496532034145,-0.2248936849411723,-0.04057117234683194
0.05,10.0,1,195,1,1,1,1,1,7.5168310810700465,7.169088364177365,10.790903327597766,-0.1907049569942086,-0.17462458251857235,0.5734353951214975
0.05,10.0,1,196,1,1,1,1,1,7.407060530327122,4.33134082895604,10.779312711615885,-0.6456970685946073,0.3922469717487235,0.0654364343279204
0.05,10.0,1,197,1,1,1,1,1,3.546138299775036,2.7953726709213176,10.372410374372132,0.025123111536067645,0.11651632265189701,-0.19335272274875479
0.05,10.0,1,198,1,1,1,1,1,3.7952750776326236,5.074829275399802,10.398621714281633,0.3029060972504165,-0.34621529139931845,0.3712593118327851
0.05,10.0,1,199,1,1,1,1,1,3.885384881472477,2.312942436296493,10.408103576365765,-0.37238282422610275,0.10479594357235081,0.3253284622256754
0.05,10.0,2,0,2,1,2,2,1,37.744236661356766,17.327572461795107,-2.154543223572822,14.02918970009538,0.19643903209555025,-0.8190785779141578
0.05,10.0,2,1,2,1,2,2,1,40.4481054807262,17.43137964739139,-2.6327555997452574,14.323428992018675,-0.3018101039955324,-0.04179408360690111
0.05,10.0,2,2,2,1,2,2,1,36.070813624406384,17.755376963068546,-3.2559229186860015,13.847464657606467,0.11282997715989712,-0.3469690786506775
0.05,10.0,2,3,2,1,2,2,1,34.68287555310965,17.004836744235742,-2.2863588773070065,13.69696153168115,-0.3370044025713316,0.7387330653559944
0.05,10.0,2,4,2,1,2,2,1,42.50373239130051,17.758970206433162,-2.712770973700358,14.547633496888979,-0.29556676943263765,-0.2778024076165686
0.05,10.0,2,5,2,1,2,2,1,35.13523186183736,16.98397879093058,-2.5650793236585407,13.745991591555004,0.19702769326346067,-0.5291646325417992
0.05,10.0,2,6,2,1,2,2,1,40.927300493962086,16.707771118134538,-2.7177526472128015,14.37565490015281,-0.3012914697830863,-0.21628997615759019
0.05,10.0,2,7,2,1,2,2,1,43.94392316227731,17.165984562607974,-3.148954987201392,14.704975086897873,-0.4980238102650406,-0.10118704825713933
0.05,10.0,2,8,2,1,2,2,1,42.60010737913814,16.987716670222216,-2.9364313993820352,14.558155772972746,-0.524033984470772,0.10844349334168582
0.05,10.0,2,9,2,1,2,2,1,35.28827343218119,16.991642007207027,-2.736244414926821,13.762584269261325,0.146038212929046,-0.4340474714954073
0.05,10.0,2,10,2,1,2,2,1,43.28551287833351,17.079366204815102,-2.2930564114300704,14.633016622031326,-0.3691026441391309,-0.3185227094868375
0.05,10.0,2,11,2,1,2,2,1,37.16012342329859,17.578310888745552,-2.3437379660444257,13.96572510821715,-0.2885518955194141,0.3866101058792794
0.05,10.0,2,12,2,1,2,2,1,33.509307952098574,17.0911456755162,-2.384534005304832,13.569859235658901,-0.2053591472973457,0.6090986942359791
0.05,10.0,2,13,2,1,2,2,1,45.28243560200973,17.18447852249157,-2.419378721007265,14.851402034116845,-0.535726898318717,-0.19023830105010348
0.05,10.0,2,14,2,1,2,2,1,34.34042412302193,17.66274434167278,-2.1559083257073794,13.659857913797913,0.5426664689495686,-1.091688043853583
0.05,10.0,2,15,2,1,2,2,1,39.610975026218846,17.412879499792684,-3.0457844939281444,14.232250075158412,0.09719962603363527,-0.8298057109154676
0.05,10.0,2,16,2,1,2,2,1,38.997672417023836,17.098581539219442,-2.598194338456768,14.16549628833458,0.10009512852391544,-0.8032587373666507
0.05,10.0,2,17,2,1,2,2,1,36.21122113197863,16.990019115379102,-2.4356204518235147,13.862701046250791,-0.36433817221324016,0.5949870678133651
0.05,10.0,2,18,2,1,2,2,1,38.03809215341293,17.256078873246953,-2.5211840489813895,14.0611308066625,-0.35822185743606855,0.378754380536583
0.05,10.0,2,19,2,1,2,2,1,35.26625864221769,17.413120419133048,-2.7639721835680864,13.760197289547884,-0.12344323500114852,0.23920680938258893
0.05,10.0,2,20,2,1,2,2,1,36.31450279684875,17.14348710932333,-2.6526036576268277,13.873910007725202,0.08626037662712838,-0.4124396176918177
0.05,10.0,2,21,2,1,2,2,1,45.88907414831578,17.78205544472386,-3.5826592166001014,14.917826970986336,-1.102583226328893,1.1137931056411783
0.05,10.0,2,22,2,1,2,2,1,35.08433200998815,16.710468389861433,-2.7545185548327007,13.740473595650387,-0.1311721927654957,0.17365101528700225
0.05,10.0,2,23,2,1,2,2,1,45.73173445371422,17.42212865806948,-2.7956412933150334,14.900595100029202,-0.2939459807647864,-0.7575815179720478
0.05,10.0,2,24,2,1,2,2,1,39.954776207571214,17.067965427425953,-2.4283932346329724,14.269687549411733,-0.23549878999061546,-0.1814165159042089
0.05,10.0,2,25,2,1,2,2,1,35.708208451307115,17.453649910267686,-2.5353846143237218,13.808125812662663,-0.24583973693347305,0.4637739214428631
0.05,10.0,2,26,2,1,2,2,1,37.64796771275451,16.742838898244717,-2.758812364931737,14.018727533488235,-0.31525092497063795,0.25484561653384247
0.05,10.0,2,27,2,1,2,2,1,35.136036529397124,17.571338719597776,-3.186653040700412,13.746078826812939,0.024359005910079612,-0.05270566650744279
0.05,10.0,2,28,2,1,2,2,1,29.332713345449786,17.267520163237347,-2.1639767171790374,13.118668073594794,0.3168419622736807,0.011574961652509442
0.05,10.0,2,29,2,1,2,2,1,39.40137617536656,17.08544068896089,-3.177253176439515,14.209432287259055,-0.30087882692636947,0.04214019322160377
0.05,10.0,2,30,2,1,2,2,1,37.71583037312084,17.058072677339574,-2.9468121015633733,14.026102505981793,-0.03927259897800767,-0.3285665028707795
0.05,10.0,2,31,2,1,2,2,1,33.86820140127255,17.61575466967478,-2.6879094494838145,13.608713812865872,-0.3327538299602898,0.9316336128667635
0.05,10.0,2,32,2,1,2,2,1,35.87102851565,16.796241962842743,-2.2573327351328545,13.8257883942342,-0.1770507621887505,0.1859637566961774
0.05,10.0,2,33,2,1,2,2,1,38.35146778653424,17.35007988154877,-2.8221482961219384,14.095203545544322,-0.3292438822193237,0.28583217758595036
0.05,10.0,2,34,2,1,2,2,1,39.95225565829904,16.308993943366236,-3.3913964694305148,14.26941303509533,-0.3633401291328274,-0.007782862260143278
0.05,10.0,2,35,2,1,2,2,1,42.15615142395683,17.468166424510997,-3.2066073563322672,14.509692436621322,-0.21668282880767142,-0.45341841215793116
0.05,10.0,2,36,2,1,2,2,1,36.18936849754849,16.769514584544044,-2.742745297027776,13.860329563071286,0.17257833624244545,-0.6456797972275099
0.05,10.0,2,37,2,1,2,2,1,38.572857029571324,16.920150553756805,-3.07264480319828,14.119280913620052,-0.22573932471615038,-0.04301705572816165
0.05,10.0,2,38,2,1,2,2,1,43.255372302254514,17.401304182644306,-2.9733736185831035,14.629723602391751,-0.4708088592631941,-0.03588397167836051
0.05,10.0,2,39,2,1,2,2,1,39.82334160914157,17.23266887222977,-2.9407404143459197,14.25537381912862,0.029509716738714935,-0.7337715124508492
0.05,10.0,2,40,2,1,2,2,1,38.372656801663005,17.674382285560736,-2.876282248314422,14.097507754354035,-0.4451659709672771,0.5958432903857033
0.05,10.0,2,41,2,1,2,2,1,40.981880831400034,17.377223401393145,-2.915849541994754,14.381604947137482,-0.23035555663325108,-0.2816192611566984
0.05,10.0,2,42,2,1,2,2,1,39.371782219860684,17.424792631410735,-2.604498352944823,14.206210935480806,0.10354314473963795,-0.8108385604409583
0.05,10.0,2,43,2,1,2,2,1,41.00841039872088,17.515550149960603,-2.974241283238809,14.384497165856095,-0.3494833157779319,0.004610053958971726
0.05,10.0,2,44,2,1,2,2,1,39.97574877920796,17.586333280904793,-2.886214427911988,14.271971708537926,-0.2486551596235438,-0.0756510675643612
0.05,10.0,2,45,2,1,2,2,1,43.80257723625714,17.10755682467948,-2.9569147328866516,14.689523411144057,-0.5359520390473117,-0.005588675691486925
0.05,10.0,2,46,2,1,2,2,1,39.26729089597786,17.946392591750584,-2.5553331831528685,14.194837606075211,0.16239636378472722,-0.8496797828503084
0.05,10.0,2,47,2,1,2,2,1,36.03038027995366,17.336526422063162,-2.718780098058126,13.843077391775903,-0.21128890925838772,0.3247921754394283
0.05,10.0,2,48,2,1,2,2,1,44.5970120536512,16.55151800491388,-2.1619274141731437,14.77639659446402,-0.4399420044883593,-0.4119808652360034
0.05,10.0,2,49,2,1,2,2,1,34.03999003375875,17.24056636646128,-2.8847732090446816,13.627316723893095,0.004460508167887779,0.08683979737448336
0.05,10.0,2,50,2,1,2,2,1,38.09365801384612,16.954691313547364,-2.5923744107059705,14.067171635154422,-0.6392397199545019,0.9655332973787937
0.05,10.0,2,51,2,1,2,2,1,39.57217139865153,17.5380451139275,-2.5932997378465825,14.228025409767623,-0.12873275701595416,-0.29979924607317404
0.05,10.0,2,52,2,1,2,2,1,33.99129468002193,16.53505632630276,-2.292385068161972,13.622043217378943,0.08935418458630481,-0.20512771197882035
0.05,10.0,2,53,2,1,2,2,1,38.56554224575875,17.68129834556952,-3.2423718434488866,14.118485307167816,-0.22263072691807964,0.06681653270685806
0.05,10.0,2,54,2,1,2,2,1,43.684948112109005,16.876415843535273,-2.8584070168523983,14.676665999293107,-0.22556043382184343,-0.7243024196250785
0.05,10.0,2,55,2,1,2,2,1,36.37463970645256,16.494283282897538,-2.5943699672003198,13.880437059749012,0.17134997907082705,-0.7089303771524315
0.05,10.0,2,56,2,1,2,2,1,42.87538667394875,16.642776326121545,-3.1470867479828977,14.588216246906619,-1.054376169189672,1.230924378831499
0.05,10.0,2,57,2,1,2,2,1,45.509145582621315,17.109358436372677,-3.1473295251339386,14.876221541153779,-0.31939726742933044,-0.7184381344260479
0.05,10.0,2,58,2,1,2,2,1,37.96666881098826,17.13970975736924,-2.3783752247909513,14.053366505902781,0.12025701493965427,-0.706635607370339
0.05,10.0,2,59,2,1,2,2,1,46.38416501536322,16.877260808144033,-3.0126253038254327,14.97206627132361,-0.7641018945744958,0.13487214576660764
0.05,10.0,2,60,2,1,2,2,1,39.720227718272945,17.603521335681446,-3.431350348768537,14.244145577279275,-0.5940063718507983,0.7447112002009315
0.05,10.0,2,61,2,1,2,2,1,42.35302043911442,17.18671704820078,-3.2714096564519504,14.531180617502098,-0.15280064326817466,-0.6652513649008196
0.05,10.0,2,62,2,1,2,2,1,36.06488743804921,17.854973822782306,-2.693437487646238,13.846821619470118,0.23990496024537672,-0.6155268343048548
0.05,10.0,2,63,2,1,2,2,1,44.71051755051264,17.03597619998373,-3.139285748804431,14.788814039908441,-0.6104758130289956,0.03215957259890769
0.05,10.0,2,64,2,1,2,2,1,38.28399897547923,17.532623326698523,-2.7809474172737207,14.087866929861237,-0.13280421136666357,-0.1212371014465016
0.05,10.0,2,65,2,1,2,2,1,31.699573390140994,16.715690385984605,-2.419076627808607,13.374135830978936,0.13523405974804367,0.0223754751143979
0.05,10.0,2,66,2,1,2,2,1,44.20690147162632,16.99673189346949,-2.5415370320328687,14.733728930144588,-0.3850499804342564,-0.41662373338586645
0.05,10.0,2,67,2,1,2,2,1,40.594848683958205,17.431286667249267,-2.613148688106513,14.339419523427615,0.030405177052957783,-0.8071962533936876
0.05,10.0,2,68,2,1,2,2,1,28.282569626188778,16.63220574540076,-2.1332000297893625,13.005504934066456,0.33524578037267516,0.012602115620860544
0.05,10.0,2,69,2,1,2,2,1,28.200278929140897,17.086991892052662,-2.5472903276180454,12.996642100394526,0.12847447003022666,0.5589508137079306
0.05,10.0,2,70,2,1,2,2,1,42.48923416646296,17.043140317448053,-2.930431820306088,14.54605065607543,0.018088272784856786,-1.086607620660841
0.05,10.0,2,71,2,1,2,2,1,38.007824554808394,16.6187946237801,-2.3272044123261937,14.057840406913458,0.3470090541902784,-1.2949159663976437
0.05,10.0,2,72,2,1,2,2,1,36.58352148582181,17.634003232599476,-2.79717851697164,13.9031112718115,-0.12242403935762021,0.09589262151235327
0.05,10.0,2,73,2,1,2,2,1,34.45112422392588,17.367639031018278,-2.657920248601755,13.671850623618045,-0.12458920369559498,0.3430696053969415
0.05,10.0,2,74,2,1,2,2,1,39.74182148684482,17.15320369412371,-2.7358544087345495,14.246496867050269,-0.15603353830870642,-0.31916653989214555
0.05,10.0,2,75,2,1,2,2,1,40.50823191276055,16.82155217188403,-2.9741900976341706,14.329980667958248,-0.26548854264863087,-0.22428857231233315
0.05,10.0,2,76,2,1,2,2,1,33.64307330803819,17.22181897076554,-2.716515012156207,13.58433940732931,0.421750942083801,-0.7981437337029261
0.05,10.0,2,77,2,1,2,2,1,33.557947685419045,17.325515452548775,-2.291025178866117,13.575124299337807,0.3091777408377953,-0.5204059307029235
0.05,10.0,2,78,2,1,2,2,1,38.15916650050233,16.581727012595532,-2.498952103904971,14.0742937846695,-0.3412384544964175,0.22123853774434687
0.05,10.0,2,79,2,1,2,2,1,34.94126228151507,17.492765591142145,-2.6856885655999077,13.724965000313405,-0.20923248412245232,0.4887794129975918
0.05,10.0,2,80,2,1,2,2,1,38.85381117250313,17.03912567324128,-2.6530986039628734,14.149843626702133,-0.18026269248133958,-0.16469058937027622
0.05,10.0,2,81,2,1,2,2,1,40.55772325379921,17.16433652346812,-2.4033674673212704,14.33537377305592,0.24048656297589754,-1.3100650670494074
0.05,10.0,2,82,2,1,2,2,1,35.05038184024482,17.190995276783347,-2.544130396562256,13.736793244609899,0.0869575685483671,-0.2400011638014933
0.05,10.0,2,83,2,1,2,2,1,35.28293724068772,17.10913041958517,-2.574669344242014,13.76200568177071,0.02153008424927352,-0.13616471827681326
0.05,10.0,2,84,2,1,2,2,1,44.59169441247791,17.058405083498297,-3.0052794262757208,14.775814880080054,-0.5731659018297165,-0.03324944889910394
0.05,10.0,2,85,2,1,2,2,1,46.792282596494,17.39405643519732,-2.5440347551149847,15.016796528743685,-0.2764141804246533,-0.9403447974437894
0.05,10.0,2,86,2,1,2,2,1,40.68276178725055,16.992318954441632,-2.646283822941927,14.349000440420918,-0.5206507891460803,0.35584723958215825
0.05,10.0,2,87,2,1,2,2,1,34.22238737149045,17.14018741314601,-2.5809964528001403,13.647071780802852,-0.3534421413367482,0.8584509885795849
0.05,10.0,2,88,2,1,2,2,1,43.13037853341281,17.403980074388258,-2.7229898885232817,14.616068372112249,-0.24804060933388108,-0.5211421310312517
0.05,10.0,2,89,2,1,2,2,1,39.40958838365618,17.701069837878123,-3.050647284836247,14.210326216034233,-0.39369392732678515,0.34506816745035385
0.05,10.0,2,90,2,1,2,2,1,36.95659542385133,16.641182780225016,-2.8759527294731524,13.943619850196814,-0.2495092857123995,0.1822920814455652
0.05,10.0,2,91,2,1,2,2,1,36.32246811483645,17.363911295938244,-3.583480458329485,13.874774514276089,0.15226714407339187,-0.5277071450177014
0.05,10.0,2,92,2,1,2,2,1,38.439939115301016,17.553948635461968,-2.4376784327194505,14.104824707755673,-0.13309210593901902,-0.13803168147440312
0.05,10.0,2,93,2,1,2,2,1,38.76830307174796,16.772229908146297,-2.140267811339895,14.140541030432061,0.11257012128310057,-0.8503186349879072
0.05,10.0,2,94,2,1,2,2,1,43.84184287639189,17.419962481636603,-2.8134409829132974,14.693815649641708,-0.35476240410710014,-0.37247119295691833
0.05,10.0,2,95,2,1,2,2,1,34.908486611051565,17.162883164550813,-2.8974707743687502,13.72141245274523,-0.37277630160605757,0.8144675315078478
0.05,10.0,2,96,2,1,2,2,1,45.959233574162184,16.909343314981584,-3.138575498587927,14.925511676699871,-1.1843513432710542,1.1583909935719512
0.05,10.0,2,97,2,1,2,2,1,36.884409380967305,16.807401569153974,-2.722505333851703,13.935780725070781,0.16262205573030755,-0.7091187704834384
0.05,10.0,2,98,2,1,2,2,1,33.56785355512509,16.776539334760702,-2.7254071652825664,13.576196601473855,0.32297878278928893,-0.6354966713391389
0.05,10.0,2,99,2,1,2,2,1,40.36593881042037,17.29943059922858,-2.3173879504821624,14.31447630888248,-0.20710647003093363,-0.2645477317663873
0.05,10.0,2,100,2,1,2,2,1,33.92404021017839,16.923773264576806,-2.266056016209552,13.6147602373673,-0.15584203402525024,0.41598874818495674
0.05,10.0,2,101,2,1,2,2,1,42.917095973908125,17.109124652142622,-2.4698007957773593,14.592771586735632,-0.30719894826038857,-0.4047617227465227
0.05,10.0,2,102,2,1,2,2,1,35.69335593633761,16.925232138289616,-3.3534614945867873,13.806514760934347,-0.04502089886192334,-0.06850699254423656
0.05,10.0,2,103,2,1,2,2,1,40.426309805678244,17.063155952399292,-2.2018404348374565,14.321054119267876,0.0036315556046090844,-0.7809073788685477
0.05,10.0,2,104,2,1,2,2,1,31.37213558452792,17.42451598238748,-2.355745907577344,13.338759374117423,0.06845327394142511,0.32435907324535085
0.05,10.0,2,105,2,1,2,2,1,36.83098660347574,16.85031129152015,-2.1556760612120267,13.92997956527452,0.11257970045204543,-0.5838893840184959
0.05,10.0,2,106,2,1,2,2,1,37.05726627049096,17.547258252749682,-3.1324326103335425,13.95455321546688,0.025188037522994776,-0.312132885438262
0.05,10.0,2,107,2,1,2,2,1,42.14538877357925,17.075824285819785,-3.237584639510068,14.508517813508515,-0.49451257049389663,0.11529215979062982
0.05,10.0,2,108,2,1,2,2,1,39.88226153924212,17.149100623029586,-2.7460604449081707,14.261790203047523,0.12834154186339902,-0.9746624293750046
0.05,10.0,2,109,2,1,2,2,1,37.72146946315814,17.674345722650386,-3.16584361031191,14.026715355381283,0.039626239522830994,-0.41286243371325304
0.05,10.0,2,110,2,1,2,2,1,38.03072168910389,17.086711384546447,-2.3581503123070098,14.060329552527437,-0.08534272627792096,-0.2623838449780705
0.05,10.0,2,111,2,1,2,2,1,35.774918635707884,17.44779795170175,-2.7776978892054918,13.815362145065633,0.3136540138495718,-0.8033819092269239
0.05,10.0,2,112,2,1,2,2,1,42.773513470130084,17.329829911872952,-3.0713346317696733,14.577090783015898,-0.3327989994010898,-0.2945947550529036
0.05,10.0,2,113,2,1,2,2,1,42.72373710847865,17.198061392423266,-3.0804901787635224,14.571655152513099,-0.4669105453821068,-0.005236152806790668
0.05,10.0,2,114,2,1,2,2,1,40.2394069129667,17.297972134353586,-2.857486975385422,14.300691068186588,0.055559112763413236,-0.8367614070586451
