scenario,added_cps_pf,repeat,true_cps_pf,model_only_3p_cps_pf,model_only_3p_ls_uh,model_only_3p_rs_ohm,reconstructed_2p_cps_pf,reconstructed_2p_ls_uh,reconstructed_2p_cost_rms,reconstructed_3p_cps_pf,reconstructed_3p_ls_uh,reconstructed_3p_rs_ohm,reconstructed_3p_cost_rms,log_residual_3p,valid_frequency_count,median_excitation_condition,median_sigma_ratio
probe_mismatch,0.0,2,28.36,28.360000000000046,96.00000000000003,0.09500000000000001,28.122007285814988,96.78467610594865,0.00021510855652764581,28.122108932524217,96.78467379013472,0.02375000358691228,0.00021134842107367466,-0.008423639933207534,2756,2.355580141033461,0.6515549652839057
probe_mismatch,0.0,3,28.36,28.360000000000046,96.00000000000003,0.09500000000000001,28.193018515662132,96.78279407053145,0.00020790602824006163,28.193110320909607,96.78279196411495,0.02375000422471157,0.0002040651828163468,-0.005902068430957945,2756,2.3546377131925977,0.6516853428910006
probe_mismatch,0.0,4,28.36,28.360000000000046,96.00000000000003,0.09500000000000001,28.12404390704996,96.7845991643847,0.00021304416794046195,28.12416632869233,96.78459798609921,0.023750004228980257,0.00020929809009343736,-0.008350483225159777,2755,2.3575090364319493,0.6512883608143171
probe_mismatch,2.5,0,30.859999999999996,30.860000000000042,96.00000000000003,0.09500000000000001,30.505587181444522,96.78672550972364,0.00021503313561737884,30.50572078342222,96.78672397858365,0.023750003688595762,0.00021128288017084937,-0.011546614240496232,2757,2.3548897270082985,0.6516504694124403
probe_mismatch,2.5,1,30.859999999999996,30.860000000000042,96.00000000000003,0.09500000000000001,30.649204237747306,96.78536050306519,0.0002138508163634224,30.649288425059012,96.78535882846772,0.02375000348959603,0.00021005949817387858,-0.006851400970449479,2756,2.3506407833012846,0.6522391643190719
probe_mismatch,2.5,2,30.859999999999996,30.860000000000042,96.00000000000003,0.09500000000000001,30.52428581471469,96.78741949516684,0.00021415138946713776,30.524436513421232,96.78741755607773,0.02375000422803554,0.00021042759836340294,-0.010933286947411571,2757,2.355242345672098,0.6516016861695025
probe_mismatch,2.5,3,30.859999999999996,30.860000000000042,96.00000000000003,0.09500000000000001,30.672361828262165,96.78391061075874,0.0002160166937966217,30.67251407621677,96.78390814690668,0.023750003574108523,0.00021227129673609307,-0.0060939003321451015,2756,2.35467230367066,0.65168057379198
probe_mismatch,2.5,4,30.859999999999996,30.860000000000042,96.00000000000003,0.09500000000000001,30.603459797272535,96.78753005540372,0.0002205318642768837,30.603550417994246,96.787528395496,0.023750003629797466,0.0002168720281124,-0.008344817975422147,2757,2.3550736924845244,0.6516250172300886
probe_mismatch,5.0,0,33.36,33.35999999999999,96.00000000000003,0.09500000000000001,33.06954369832672,96.78898884420937,0.00022264093232335052,33.06967686029134,96.78898624248248,0.02375000343691231,0.00021900003514944513,-0.00874082192978793,2757,2.351924316463229,0.6520611549150368
probe_mismatch,5.0,1,33.36,33.35999999999999,96.00000000000003,0.09500000000000001,33.10522738464318,96.78771682200258,0.00022490215954919986,33.10537247054681,96.78771402712111,0.023750003457894298,0.0002213001762753429,-0.007661997989995323,2757,2.3560282225415072,0.6514930029632279
probe_mismatch,5.0,2,33.36,33.35999999999999,96.00000000000003,0.09500000000000001,33.05180338220224,96.78727649963018,0.00022439686349170953,33.051936233529034,96.78727343273424,0.023750003478499888,0.00022078831843014334,-0.009277427930697977,2757,2.355831487316603,0.6515202054493486
probe_mismatch,5.0,3,33.36,33.35999999999999,96.00000000000003,0.09500000000000001,33.11951997944604,96.78262253436347,0.00020230040620044886,33.119620162446424,96.78262178021643,0.023750004254701466,0.00019835282880179315,-0.0072317165644195285,2756,2.3559537860343704,0.6515032948801486
probe_mismatch,5.0,4,33.36,33.35999999999999,96.00000000000003,0.09500000000000001,33.014508444607706,96.78812015744728,0.00022137754797983496,33.014638026003674,96.78811744296955,0.023750003545637763,0.00021772471053145976,-0.010406537829492768,2757,2.354847230549305,0.6516563493506701
probe_mismatch,10.0,0,38.36,38.36000000000001,96.00000000000003,0.09500000000000001,37.98770255172911,96.78609264682224,0.00021029022941397978,37.987843256076026,96.78609116562869,0.02375000417099015,0.00020648625835784166,-0.00974905578614099,2754,2.3531879785651224,0.6518860529866903
probe_mismatch,10.0,1,38.36,38.36000000000001,96.00000000000003,0.09500000000000001,38.069938528087924,96.78572638948403,0.00022296356323515853,38.07007575829331,96.78572359777688,0.023750003477169053,0.00021933078423911243,-0.00758668964925465,2757,2.35508208491179,0.6516238561834164
probe_mismatch,10.0,2,38.36,38.36000000000001,96.00000000000003,0.09500000000000001,38.03390343973599,96.78551433559117,0.00021623714427293812,38.03404395079706,96.78551256955568,0.023750003625915176,0.00021250218207519885,-0.00853359791982537,2758,2.353823120018694,0.6517981288293568
probe_mismatch,10.0,3,38.36,38.36000000000001,96.00000000000003,0.09500000000000001,38.05718497222136,96.78455067474182,0.00021031521311705588,38.05729654560525,96.7845487904664,0.023750004156967174,0.00020651887981089844,-0.007922422051972562,2759,2.355979322640282,0.6514997640111453
probe_mismatch,10.0,4,38.36,38.36000000000001,96.00000000000003,0.09500000000000001,38.0610311128608,96.78641066718232,0.00021781465972800572,38.06117704442193,96.7864089745329,0.023750003624825773,0.0002141072140703661,-0.007820462602786757,2758,2.354550179110284,0.6516974753653016
probe_mismatch,20.0,0,48.36,48.35999999999994,96.00000000000003,0.09500000000000001,47.899224597445105,96.78823594047157,0.000224912766080887,47.89942551541296,96.78823302566086,0.023750003398404954,0.00022130447012747527,-0.009569514816822264,2757,2.353599299733351,0.6518290878179432
probe_mismatch,20.0,1,48.36,48.35999999999994,96.00000000000003,0.09500000000000001,47.903209817540144,96.78700101636235,0.0002265528302920466,47.90342211195292,96.78699799415052,0.023750003402733384,0.00022297135127542135,-0.00948608104337483,2757,2.3561262684605695,0.6514794474726687
probe_mismatch,20.0,2,48.36,48.35999999999994,96.00000000000003,0.09500000000000001,47.87668432354226,96.78448957916811,0.00020805803652297795,47.876801869332986,96.78448858496276,0.0237500043174716,0.00020422512227031612,-0.010041941996687362,2756,2.3518973111866845,0.652064947533572
probe_mismatch,20.0,3,48.36,48.35999999999994,96.00000000000003,0.09500000000000001,47.93480305670233,96.78525809406139,0.0002159462636838463,47.93501697298134,96.7852554550495,0.023750004595775098,0.00021227771423382367,-0.00882674513442907,2757,2.35500369133413,0.6516347017503374
probe_mismatch,20.0,4,48.36,48.35999999999994,96.00000000000003,0.09500000000000001,47.90293165064294,96.78475121442158,0.00020271121464445038,47.903080437660236,96.78474887676751,0.023750004676223284,0.00019880120835102238,-0.009493213634244846,2756,2.352088979927756,0.6520383382818304
combined_mismatch,0.0,0,28.36,27.29782871669536,95.81184260434087,0.28905927287035693,26.907539813301714,96.6226376856095,0.0006459194821338628,26.907538140870624,96.62263918317385,0.08603575913746588,0.0006459153209464409,-0.05257322602759216,2757,2.3514366614284077,0.65212876558598
combined_mismatch,0.0,1,28.36,27.2946294989287,95.80984369008824,0.28933106067896897,26.909362778103024,96.61983652463339,0.0006464029961809212,26.90936106253682,96.6198379493145,0.08643577803213515,0.000646399201049752,-0.05250548070246653,2757,2.355956754909692,0.6515028843646734
combined_mismatch,0.0,2,28.36,27.08712082875837,95.83506618549735,0.2853105589104334,26.35575847963602,96.62527851578434,0.0006953091560617998,26.355750763006203,96.6252801684911,0.08624260023899195,0.0006953054650272714,-0.07329320521321335,2755,2.3513606223300205,0.6521393098814855
combined_mismatch,0.0,3,28.36,26.98374684590873,95.82276373143134,0.2887329474122366,25.717127754151328,96.64572550127015,0.0005926146316280093,25.717109698441316,96.6457271752675,0.0854327055919542,0.0005926094661454863,-0.09782318425292963,2758,2.353724261808382,0.6518117852031229
combined_mismatch,0.0,4,28.36,27.29780528004346,95.81184394582779,0.2890590477511054,26.91282791084621,96.62268426729163,0.0006554733693122962,26.9128266224394,96.62268577655354,0.08616820787872016,0.0006554693892561485,-0.052376702588590784,2757,2.3540014662105584,0.6517734049712848
combined_mismatch,2.5,0,30.859999999999996,28.672725711078183,95.83037451785928,0.2882417195311467,28.46446406244369,96.63859096174586,0.0005608961685357599,28.46444613525029,96.6385923210701,0.0855535918788545,0.0005608908435223633,-0.08080504246761884,2756,2.35226852688724,0.6520134552052655
combined_mismatch,2.5,1,30.859999999999996,29.485196193667797,95.78873975577746,0.2900355611816912,29.2552947288879,96.59987707452956,0.0006540995286941041,29.255289506777338,96.59987804252167,0.08752772311570697,0.0006540966759512336,-0.05340045176779867,2759,2.354150811152323,0.6517527307212386
combined_mismatch,2.5,2,30.859999999999996,29.553311013929193,95.8474083272724,0.2885312409434701,28.246105134391335,96.6494815363499,0.0006384896836379623,28.246092500560206,96.64948344696207,0.08663754613528353,0.0006384860181147579,-0.08850571747370005,2756,2.3549395823938264,0.6516435771326288
combined_mismatch,2.5,3,30.859999999999996,29.48494961609403,95.78776239486439,0.2902084513800677,29.285879783927204,96.59784921964695,0.0006464686525083054,29.285874190131548,96.59785024502047,0.08693541335763284,0.0006464652873686406,-0.05235555671599306,2757,2.355076891857475,0.6516245746135075
combined_mismatch,2.5,4,30.859999999999996,29.48515113195895,95.78874350356422,0.2900355774863423,29.278047305512484,96.59855877527508,0.0006524053862252672,29.27804152202171,96.59855982199275,0.08690641240427846,0.000652402030360515,-0.052623047988094425,2759,2.3561685334303433,0.6514736043247261
combined_mismatch,5.0,0,33.36,32.313358347102394,95.79770387236229,0.2929377841597472,31.890849537630697,96.6057256682588,0.0007224842376719772,31.890849409435866,96.60572695241372,0.08981543368343223,0.0007224829940554951,-0.04503846121853895,2759,2.3537063427343927,0.6518142655493836
combined_mismatch,5.0,1,33.36,32.04632677448922,95.81448052870923,0.29230445263795735,31.60850304041533,96.62391546750888,0.0006818485428916738,31.608501027717818,96.62391696256667,0.08899244856967505,0.0006818467723623446,-0.05393147321254701,2758,2.3543333774287056,0.6517274643552851
combined_mismatch,5.0,2,33.36,31.763398957791196,95.83202725459716,0.2859723764562699,31.493892008448398,96.63491222052083,0.0006143950422369918,31.493884748029657,96.63491381740675,0.08667985385091734,0.0006143912715501812,-0.05756418548877925,2756,2.3547421513486815,0.6516708891664833
combined_mismatch,5.0,3,33.36,32.06401452310325,95.7928373131112,0.2918022304412434,31.833318982054877,96.60012295975906,0.0006620863464014027,31.83331503817975,96.60012421831439,0.08811752505566499,0.0006620839549930312,-0.046844193389002815,2759,2.353791839638312,0.6518024275000794
combined_mismatch,5.0,4,33.36,32.046302038146514,95.82862112381376,0.2890300683318066,31.597436084414884,96.63386668541946,0.0006795810690317974,31.59743368127033,96.63386836770597,0.08832023176347535,0.0006795788728659568,-0.05428167281363038,2758,2.3546879334995534,0.6516783919485751
combined_mismatch,10.0,0,38.36,36.843029651706225,95.79771441315144,0.2933924108045108,36.461361305027616,96.60248713421531,0.0007266366339203299,36.461357912674615,96.60248823649484,0.09040101319657096,0.0007266356594675657,-0.05076223755604633,2755,2.3550732529730762,0.651625078034278
combined_mismatch,10.0,1,38.36,36.507633327877095,95.80733233765287,0.294560604967619,36.139248231931234,96.6137614770515,0.0006939893546892091,36.13924294457615,96.61376257430231,0.09106717745391436,0.0006939886091504923,-0.05963591292401904,2757,2.354576389725522,0.6516938274439908
combined_mismatch,10.0,2,38.36,36.841592523836105,95.81735912750194,0.28820990042595906,36.470385604939,96.62102703517337,0.000715373073760641,36.470381426780214,96.6210284404555,0.08913407187040101,0.0007153714650341168,-0.050514786604420235,2757,2.3524632379933412,0.6519864608841333
combined_mismatch,10.0,3,38.36,37.03585323743892,95.8049667119503,0.2929287953156327,36.73153787783201,96.60159528513343,0.000678330148378349,36.73153555869335,96.60159648411368,0.08980781006502968,0.0006783288200544481,-0.04337958439558755,2759,2.355296199258412,0.6515942367267845
combined_mismatch,10.0,4,38.36,36.510028750503984,95.82802647555114,0.28906948778622826,36.11077849396925,96.62726280916831,0.0007020219697342621,36.11077170252455,96.62726426727633,0.0898204379512921,0.0007020206916376045,-0.06042404407290271,2757,2.357056445884635,0.6513508864291839
combined_mismatch,20.0,0,48.36,47.516784633055146,95.8411978364906,0.29310459509803827,46.86045924619003,96.63172881732204,0.0007169902486997849,46.86046180370857,96.63172965425451,0.09289073797959779,0.0007169900408228969,-0.03149873774946359,2754,2.355198497178975,0.6516077527700301
combined_mismatch,20.0,1,48.36,48.497113699700876,95.8010907150322,0.2943563871611447,48.089269360917335,96.59675928728768,0.000685239466385613,48.089279559963664,96.59676016229449,0.09129017661593786,0.0006852387948555541,-0.005613751647140726,2759,2.351426593579755,0.65213016165905
combined_mismatch,20.0,2,48.36,47.503321261657646,95.8209517582095,0.297248721248889,46.79327475376568,96.6192260399614,0.0007180934219326665,46.793275765226156,96.61922641440414,0.09403150303808672,0.0007180933781934651,-0.032933513376194254,2756,2.355547101989776,0.6515595334039228
combined_mismatch,20.0,3,48.36,48.49713824207724,95.80109191130994,0.29435571318976644,48.03047397633505,96.5980067031111,0.0006838703466861299,48.03048520063648,96.59800760471025,0.09111050168132127,0.0006838696070560894,-0.0068371080880614225,2759,2.3551177601855375,0.651618920772568
combined_mismatch,20.0,4,48.36,46.12170502619612,95.7811969202788,0.3006462396334267,45.732502182044065,96.58834391805276,0.0007807649537411811,45.732507408515346,96.58834302643152,0.09755010897651861,0.0007807646748189972,-0.05586365886656119,2756,2.3550906444656405,0.6516226819038511
